,0,1,2,3,4,5,6,7
5607,6.3,No tiene datos,Hernán Jiménez,Daniel Mackey,"Una chica de Los Ángeles, desafortunada en el amor, se enamora de un chico de la costa este en una aplicación de citas y decide sorprenderlo durante las vacaciones, solo para descubrir que la han engañado.",104,¡Qué duro es el amor!,tt10752004
5608,No tiene datos,No tiene datos,Joshua Bradbeer,"Joshua Bradbeer, Daniel Hempstead","Siblings, Liam (Reza Diako) and Charlotte (Kathryn Grassu), struggle with a downward spiral of life events as they try to cope with their older brother and guardian, Ethan (Adrian Perez), being taken away.",No tiene datos,Midsummer Night's Scheme,tt10758868
5609,7.8,No tiene datos,David Oryan,"Isaac Fahed, Doris Saba","Centered on two couples each from a totally different background, unwillingly meet in the same Hospital's Maternity suite after delivery.",100,C Section,tt10765448
5610,8.5,No tiene datos,Chizuru Miyawaki,Chizuru Miyawaki,The concluding movie to the Gintama anime series.,104,Gintama: The Final,tt10766468
5611,No tiene datos,No tiene datos,Charles Kudla,"Hank Connell, Charles Kudla, Dustin Roller","When Jesus is sent back to Earth to fix climate change, he requests the help of a man who had lost his faith- A living ancestor of his best friend.",69,Jesus John,tt10767140
5612,4.8,No tiene datos,Roman Karimov,"Roman Karimov, Yana Lebedeva","Pasha again had a great opportunity to cheat on his wife with the beautiful Vasya. Max had the opportunity to destroy Mitya and return Nastya. All heroes will converge on the island of Bali, where chases, fights without rules and incredible adventures await them.",109,"Gulyay, Vasya! Svidanie na Bali",tt10772654
5613,6.7,No tiene datos,Paolo Genovese,Paolo Genovese,"La historia de una pareja: Anna, una dibujante de personalidad impulsiva e inconformista, y Marco, un profesor de física convencido de que todo se rige por una especie de fórmula. Unidos sin razón, son los verdaderos superhéroes.",122,Una historia de amor italiana,tt10791152
5614,8.1,No tiene datos,Malte Wirtz,Malte Wirtz,"The story of a man with magic hair, but it got stolen by a woman. She is now in charge, but will it last for ever.",80,Geschlechterkrise,tt10801458
5615,6.7,No tiene datos,Fernando Sanches,"Bia Crespo, Cristiano Gualda, Pablo Padilla",No tiene argumento,92,Galeria Futuro,tt10806034
5616,6.0,88,Dante Basco,Arianna Basco,Follows four brothers and their shenanigans.,99,The Fabulous Filipino Brothers,tt10810850
5617,No tiene datos,No tiene datos,Michael Wohl,No tiene datos,No tiene datos,No tiene datos,Lord Have Herschel,tt10837284
5618,5.9,No tiene datos,Carol Rodríguez Colás,Marina Rodríguez Colás,Una chica es forzada por las circunstancias a volver a su vecindario natal junto a sus padres y sus tres amigas de toda la vida.,91,Chavalas,tt10835642
5619,5.6,No tiene datos,Pedro Antônio Paes,Fil Braz,"Selminha is back. Now she is Ryca (Rich), paying top dollar for everything she needs and wants. The problem is that a poor person's happiness is brief. A namesake heir appears claiming that she is the legitimate inheritor. Selminha's assets are frozen and her only source of income is what the courts have stipulated until they resolve the case: a minimum wage salary of... Leer todo",101,Tô Ryca! 2,tt10839454
5620,No tiene datos,No tiene datos,Patryk Godlewski,"Patryk Godlewski, Michael Hawes, Cameron Tucker",An anthology where each segment takes place in the morning with a variety of stories and genres.,55,A Good Morning,tt10845680
5621,4.0,No tiene datos,Yuan Yuan,Yuan Yuan,"Xiao is a girl about 30-years-old, lives in Beijing alone, far away from home which is based in the south. Xiao lost her job again and the co-tenant girl announced for moving out to live with her boyfriend. So Xiao has to move again for the ninth time, to live in an exurban rough place. Xiao is forced to visit a crew in other city for job opportunity and rent out the ... Leer todo",101,Ming tian hui hao de,tt10850034
5622,7.5,No tiene datos,Martin Renner,Martin Renner,"The Hash House Harriers (""a drinking club with a running problem"") encounter a killer Bee Keeper in a crazy Kiwi horror-comedy that is part Animal House and part 80's slasher movie.",102,Buzz Cut,tt10850940
5623,4.7,No tiene datos,Joy Hopwood,Joy Hopwood,"Romance, work and life all collide when a wedding planner and wedding photographer meet and ignite sparks in this uplifting Asian Australian romantic comedy",86,Rhapsody of Love,tt10854954
5624,7.3,No tiene datos,Gustavo Rosa de Moura,"Luisa Arraes, Andrea Beltrão, Larissa Kurata",No tiene argumento,102,Ela e Eu,tt10863980
5625,3.7,67,Meghan Weinstein,Meghan Weinstein,"La popular influencer de las redes sociales, Abbie Rose, encuentra su casa en Hollywood invadida por un grupo de activistas. Ellos piratean su imperio de las redes sociales, para llevar a cabo un plan riesgoso, pero con un gran pago.",90,The Influencer,tt10868922
5626,5.5,No tiene datos,Raúl Martínez,"Alberto Bremer, Raúl Martínez",A waiter pretends to be an important businessman in order to reach the upper class through his entrepreneurial dreams.,87,El mesero,tt10886670
5627,5.9,No tiene datos,Tarun Sudhir,M Chandramouli,"Raghava lives in Lucknow with his son Arjun and is the head cook in a Brahmin's catering unit. He leads a peaceful existence, wanting the best for his son. All seems to go well, until some skeletons come tumbling out of his closet and he is forced to take on his original avatar.",166,Roberrt,tt10883302
5628,7.8,No tiene datos,Rajesh Bhatia,Laxman Utekar,"Mimi es presentada por Bhanu a una pareja estadounidense como madre sustituta a cambio de dos millones de rupias. Ella decide tener el bebé, incluso cuando ellos cambian de opinión y le dice a su papá que Bhanu es el padre.",132,Mimi,tt10895576
5629,6.6,No tiene datos,Josh Lawson,Josh Lawson,Teddy se despierta la mañana después de su boda y descubre que cada pocos minutos se salta un año hacia su vida futura.,90,Un pequeño contratiempo,tt10896634
5630,No tiene datos,No tiene datos,Erik Weise,Erik Weise,No tiene argumento,90,All Clowns Are Bastards,tt10913972
5631,No tiene datos,No tiene datos,Michael T. Starks,"William Briggs, Karilyn T. Starks, Michael T. Starks","America's sweetheart, Joy Reynolds, wants to promote her new movie. All-Entertainment News anchor, John Singer, wants to grow his career with an edgy interview. Joy's first hit movie, COLORADOLAND, is a musical that somehow got made by an inept film crew. When John and Joy discuss what really happened behind-the-scenes, there's more on the line than their reputations.... Leer todo",85,ColoradoLand,tt10915148
5632,No tiene datos,No tiene datos,Guru Savan,"Vanchha Pandey, Anupriya Roy, Guru Savan",Plot unknown.,No tiene datos,Gangs of Malgudi,tt10916844
5633,6.4,100,Marley Morrison,Marley Morrison,"Una adolescente socialmente torpe y amigable con el medio ambiente llamada AJ es arrastrada a un parque de vacaciones junto al mar por su familia ""normal"", donde queda cautivada por un nadador que huele a cloro y ama el sol.",103,Sweetheart,tt10919362
5634,4.1,No tiene datos,Brent Lydic,Brent Lydic,"Two friends go on a hallucinogenic mushroom trip through the desert to face their fears, doubts, and failures.",86,Spirit Quest,tt10919446
5635,5.2,No tiene datos,Pyotr Buslov,"Pyotr Buslov, Vladimir Tsarenko","A wealthy business owner, Edik is used to managing and controlling, but fate brings him an unexpected surprise. An unemployed artist decides to say goodbye to life, and falls from the roof of a skyscraper onto his brand new expensive car.",105,BUMERang,tt10924538
5636,4.8,No tiene datos,Jonah Feingold,Jonah Feingold,Once upon a time in New York City....they swiped right.,91,Dating & New York,tt10926320
5637,6.6,No tiene datos,Ryan Peimer,Zack Whyel,A group of skaters band together to save their local Skateshop.,62,Skateshop,tt10928872
5638,6.1,No tiene datos,Viktor Oszkar Nagy,Márton Bárány,"A hardcore soccer ultra, Gyula, and his wife, Mariann, long for a baby. But it turns out that Gyula is sterile and when their plans to adopt also go up in smoke, Mariann does a deal behind her husband's back: they will take in the soon to be born child of a young Roma woman. The ensuing state of affairs turns all of their lives upside down. While Gyula has to continua... Leer todo",92,Becsúszó szerelem,tt10927374
5639,5.9,No tiene datos,Aly Muritiba,"Laura Malin, Aly Muritiba, Lourenço Mutarelli","Western book writer, Eugenio is going through a difficult phase. He is famous for the novels starring the Jesus Kid, but his sales have been going from bad to worse for some time. The light at the end of the tunnel seems to be a film director's invitation: he wants Eugenio to write a film script. However, to write this script, Eugênio must spend three months isolated ... Leer todo",88,Jesus Kid,tt10930820
5640,7.8,No tiene datos,Ramanand,"Archana, Bindushree, Naveen Chakravarti","Group of friends enjoy their life in a beauty of nature. They all visits Bengaluru City and fall back to their hometown in between the comedy follows.It's a Romantic Comedy Genre, which entertains the audience throughout the picture.",127,Laddu,tt10936934
5641,7.7,No tiene datos,Michael T. Flores,Michael T. Flores,"A mechanic with terminal cancer has a bizarre secret --- he's had a life-long love-affair with a sex doll. Now his son, a D-list TV actor, must help him find the doll a new home and say goodbye.",No tiene datos,Love Doll,tt10938882
5642,8.8,No tiene datos,Cameron Logan,C. Neil Davenport,"When an autographed ""golden record"" is stolen from under her nose, Bryn, a self-absorbed slacker, has two days to track it down or find a replacement before her boss gets back in town. Set in 1986.",74,Bryn Gets a Life,tt10935152
5643,4.6,No tiene datos,Frank Cimière,D'Jal,"Hakim, 35, a friendly neighborhood cop from Morocco, must infiltrate the Portuguese community for the purpose of an investigation. But can one become Portuguese in three days? Especially when we know that Hakim is a walking disaster at undercover operations. His clumsiness and bad luck turn his many infiltration's into cataclysms. The case is clearly too big for him. ... Leer todo",95,Operación Portugal,tt10945254
5644,6.7,No tiene datos,Billy Crystal,Alan Zweibel,"Cuando el escritor de comedia Charlie Burnz se encuentra con la cantante callejera de Nueva York Emma Payge, forman una amistad poco probable que hace a un lado la brecha generacional y redefine el significado del amor.",117,Aquí y ahora,tt10944596
5645,7.6,No tiene datos,Jason Trost,Jason Trost,JTRO and Fam embark on their most dangerous mission yet: Forcing them to battle foes from the past in order to save their future from a calamity that threatens to wipe humanity off the mo' suckin' face of the Earf...4 EVZ.,No tiene datos,FP3: Escape from Bako,tt10942166
5646,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt10947934
5647,No tiene datos,No tiene datos,Dan Silov,"Pavel Tivikov, Dan Silov","Two unsuccessful Tinder dates turn into one successful. Zhenya and Alisa, two cynical twenty-somethings, are seemingly perfect for each other, yet they both desperately try not to fall in love in the world of romantic relationships uberization.",36,Tak nazyvaemaya lyubov. Krasnoe,tt10953022
5648,6.4,No tiene datos,Pif,Michele Astori,"El gerente de una empresa trabaja con celo y descubre un algoritmo que podría facilitar el trabajo. Sin imaginarlo, su descubrimiento facilitará su sustitución y se convertirá en un elemento no imprescindible para la propia empresa.",108,Arturo y el algoritmo,tt10960102
5649,7.0,No tiene datos,Shubham Sanjay Shevade,David Barbeschi,"When Harry, an Indian voice-over actor struggling to get his big break in Hollywood, finds out the plot of a recent best-selling novel greatly resembles the book he was working on 3 years ago, he tries to get back into writing but unforeseen circumstances arise.",84,The Big Rant,tt10962838
5650,No tiene datos,No tiene datos,William Dear,William DearSholom GeltMichael Saquella,No tiene datos,No tiene datos,Whack the Don,tt10968040
5651,No tiene datos,No tiene datos,Kola Munis,"Rita Dominic, Toby Andrews-Watts, Ewan Borthwick",No tiene argumento,100,In Case of Incasity,tt10970726
5652,No tiene datos,No tiene datos,Adam Chadwick,Adam Chadwick,No tiene argumento,No tiene datos,Turky Hand,tt10974702
5653,No tiene datos,No tiene datos,Bobby E. Goins,Bobby E. Goins,"Theodore Roberts is a man that has many ups and downs in his life but could always rely on the advice of his loving uncle Ronald. One day his uncle dies and Ted's life gets turned upside down but he can still rely on his uncle, just in a shocking and hilarious way.",105,Meet Ted Roberts,tt10980818
5654,5.7,No tiene datos,Sanoop Thykoodam,Sanoop Thykoodam,Indhu (Salim Kumar) as a drunkard lazy father and Praveena the Mom narrates atypical mallu drunkard family life. She is the breadwinner of family. Being Jobless teenagers Sumesh & Ramesh roam around like their father & careless .,140,Sumesh & Ramesh,tt10981070
5655,No tiene datos,No tiene datos,Oskar Laffont,Oskar Laffont,No tiene datos,No tiene datos,Going Live,tt10984300
5656,7.1,No tiene datos,Tamera Hill,Tamera Hill,A famous pro football star lost connection with his family. His mother helps bring him back to his family roots and his first love.,116,Tamera Hill's The Matchmaker,tt10990248
5657,6.3,No tiene datos,Nine Antico,Nine Antico,"Sophie consigue un trabajo con un editor de cómics a pesar de no calificar para el puesto. Sin embargo, su nueva seguridad se ve amenazada cuando rompe con su novio, el padre del niño que lleva en su vientre.",84,Playlist,tt11002900
5658,3.9,No tiene datos,Gabriel Theis,Gabriel Theis,A conspiratorial loner recruits an underachieving film student to help prove the existence of an urban legend.,93,The Curse of Professor Zardonicus,tt11004566
5659,6.6,No tiene datos,Sarah Blaßkiewitz,Sarah Blaßkiewitz,"Two Afro-German half-sisters that never met before, get closer through their father's death, search their roots and find themselves.",117,Ivie wie Ivie,tt11006636
5660,3.6,No tiene datos,Dan Mazer,Mikey Day,Un matrimonio intenta robar una valiosa reliquia a un niño problemático.,93,Por fin solo en casa,tt11012066
5661,6.2,No tiene datos,Steve Basilone,Steve Basilone,"Un escritor en apuros con mala suerte, conoce a una mujer enigmática que entra en su vida en el momento adecuado.",91,Un fin de semana inesperado,tt11020728
5662,5.8,No tiene datos,Rupinder Chahal,Anil Rodhan,A farmer and the mesmerizing girl next door find the path to true love anything but smooth.,130,Puaada,tt11024528
5663,6.3,No tiene datos,Venky Atluri,Venky Atluri,"A man and woman have been neighbors since they were children, but they have different perspectives on their relationship.",130,Rang De,tt11024580
5664,3.4,No tiene datos,Brandon Cornett,Brandon Cornett,"3 High school buddies are doing everything they can to become social media famous. That is, Instafamous.",No tiene datos,Insta Famous,tt11026760
5665,8.6,No tiene datos,Anup Thapa,Anup Thapa,What defines a man? What are the societal norms that men face every day? Ye Mard Bechara reflects the stereotypes attached to manhood and gives a refreshing take on defining a man.,134,Ye Mard Bechara,tt11026788
5666,No tiene datos,No tiene datos,Paul Bucknor,Paul Bucknor,No tiene argumento,No tiene datos,ROMEO + JULIET 4EVA,tt11028100
5667,6.9,No tiene datos,Ed Herzog,Stefan Betz,"A homicide in the little Bavarian village of Niederkaltenkirchen, relationship problems, and a lot of Bavarian charm.",96,Kaiserschmarrndrama,tt11034894
5668,6.1,No tiene datos,Srdjan Dragojevic,Srdjan Dragojevic,"The spectacular story of main character Stojan is a satire divided into three episodes, in which the long line to God and edible works of art play a role alongside hypocritical halos.",120,Nebesa,tt11034276
5669,7.4,33,JohnPaul Morris,Jake Burgess,"A bromantic comedy steeped in the millennial-dilemma, navigating questions of life, love, and how to escape a gang of murderers.",No tiene datos,Quicksand,tt11043724
5670,6.7,No tiene datos,Pedro Antônio Paes,"Leandro Muniz, Sabrina Garcia, Rodrigo Goulart","Uncle Tony (Marcus Majella) reigns sovereignly over the hearts of his nephews, Patricia (Julia Svacinna), Valentina (Sofia Barros) and João (João Barreto). He no longer appears to be a swindler and lives in perfect harmony with his family until Beto's (Danton Mello) arrival. Beto steals the heart of Tony's sister, Ângela (Letícia Isnard), and enchants the kids. Feelin... Leer todo",102,Um Tio Quase Perfeito 2,tt11057882
5671,6.8,No tiene datos,Ian Samuels,Lev Grossman,"Dos adolescentes que viven el mismo día repetidamente, lo que les permite crear el mapa titular.",98,El mapa de las pequeñas cosas perfectas,tt11080108
5672,5.5,No tiene datos,Elaine Bogan,Aury Wallington,La vida de Lucky Prescott cambia para siempre cuando se muda a un pequeño pueblo fronterizo y se hace amiga de un caballo salvaje llamado Spirit.,88,Spirit: Indomable,tt11084896
5673,5.7,No tiene datos,David Pantaleón,"Amos Milbor, David Pantaleón","Los hermanos Alejandro y Julio Cabrera son de la familia ganadera y productora de queso más respetada al norte de la isla de Fuerteventura. Don Guillermo, el padre y sus dos hijos no se hablan. La única hija cuida del padre y la empresa.",80,Rendir los machos,tt11096382
5674,5.9,No tiene datos,Dusan Kovacevic,Dusan Kovacevic,"The story follows piano professor Milan five years after his best friend, pop star Ranko White, disappeared under mysterious circumstances. Milan decides to solve the mystery and finally discover what happened to White. Failing to get support and understanding from his family and friends, Milan develops a friendship with a stray dog.",104,Nije lose biti covek,tt11098054
5675,8.6,29,Joe Cristalli,No tiene datos,A remake of the comedy Best of Times.,No tiene datos,The Best of Times,tt11101606
5676,5.1,No tiene datos,Hamish Briggs,Hamish Briggs,"Edie finds true love in London just days before she is to return to the US. They are separated, but as fate would have it, they reunite 6 years later in the US.",88,Accidentally in Love,tt11107326
5677,5.7,No tiene datos,Mahesh Manjrekar,Ganesh Matkari,"Mr. Makarand Jadhav, and his funnily weird family land in London but they get embroiled in the financial scam and find themselves in the hands of the Pakistani mafia. To escape this ordeal they embark on a road trip adventure once again.",121,De Dhakka 2,tt11112126
5678,No tiene datos,No tiene datos,Kevin Brooks,Kevin Brooks,Undercover FBI agent Rashawn is on the verge of cracking a huge case until he encounters the most unusual circumstance.,No tiene datos,Parallel Protection,tt11115882
5679,4.8,80,Jon Sherman,"Jon Sherman, Melissa Vogley Woods","Charlie y Lisa, dos padres divorciados de unos cuarenta años que se encuentran en una encrucijada de la mediana edad. Ambos son padres solteros y tienen cuatro adolescentes complicados.",90,They/Them/Us,tt11115706
5680,5.4,No tiene datos,Conrad Vernon,Dan Hernandez,"La familia Addams decide irse de vacaciones para intentar estar más unidos. Secuela de la película de animación de 2019, 'La Familia Addams'.",93,La familia Addams 2,tt11125620
5681,6.5,No tiene datos,Dennis Stormer,"Marisa Meier, Dennis Stormer","The perpetual underdog, Wanja gets the unique chance to start a career as an architect and becomes an adult. Amongst all the new privileges she starts missing the friends from her youth.",85,Youth Topia,tt11132688
5682,No tiene datos,No tiene datos,Daric Loo,Daric Loo,No tiene datos,No tiene datos,Dark Christmas,tt11137798
5683,6.9,No tiene datos,Umesh Bist,Umesh Bist,"Una joven recientemente viuda se enfrenta a su incapacidad hacer suyo el dolor de su perdida, sus peculiares familiares, y un sorprendente descubrimiento sobre su difunto esposo.",114,Idiota,tt11142762
5684,5.3,No tiene datos,Narasimha,Guru Kashyap,"Inspector Vikram is the typical do-gooder cop, who also entertains and ensures no crime is left unsolved. What happens when he gets to meet a villain who is smarter than the average criminal and heads a drug racket?",159,Inspector Vikram,tt11143176
5685,5.7,No tiene datos,Prabhakaran,Kathir,Kathir works as an IT professional at Dindigul and visited his village on a holiday in order to attend his elder brother's wedding but only to realise that the wedding has been cancelled. Things take unexpected swift when relatives come to know that the woman who was engaged with the elder brother of Kathir is actually the girlfriend of Kathir.,112,Sarbath,tt11143434
5686,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt11143400
5687,6.1,No tiene datos,Cláudia Jouvin,Cláudia Jouvin,"Manoela is journalist in her thirties who faces love and professional crises. In an unexpected incident, she gets to know Helena, who takes her to a support group for women who love too much or are excessively jealous: the League of those who are Obsessive-Compulsive for Affection (L.O.C.A., Brazilian slang for ""crazy""). The therapist seems to be an extremely mature a... Leer todo",85,L.O.C.A.,tt11150620
5688,5.9,No tiene datos,Joel Zito Araújo,"Joel Zito Araújo, Di Moretti","Roque and Pudim, Vai-Vai old school composers, share a one-room apartment, decades of friendship, the love for their samba school, and a doubt of the past: what happened to carnival dancer Rita, their passion? The emergence of Ritinha, daughter of the carnival dancer, threatens to end this friendship.",102,O Pai da Rita,tt11153132
5689,4.2,No tiene datos,Matt Christopher Hartley,Matt Christopher Hartley,"Occult expert, Rob Regis, and hired cinematographer, Tyler Sternberg, find themselves in grave danger when they investigate an evil cult for a documentary.",87,Cult Following,tt11156986
5690,6.5,No tiene datos,Frankie Gaddo,Frankie Gaddo,A vivacious aspiring social worker brings together five peculiar strangers to help solve their existential problems but finds herself in way over her head.,94,Orangutan,tt11160882
5691,5.9,78,Mikey Alfred,"Ryder Mc, Laughlin",La primera película sobre convertirse en un patinador profesional.,93,North Hollywood,tt11165716
5692,5.3,25,Fred Wolf,Fred Wolf,"22 year old Beek, a math whiz just fired from a McJob, drives 1679 miles to NYC to unsolicited advice a cute Russian top tennis player. A girl artist joins him on the way.",98,40-Love,tt11166512
5693,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt11166554
5694,4.1,No tiene datos,Sergio Sanus,"Resu Belmonte, Rafael Calatayud, Alex de la Fuente",No tiene argumento,68,La síndrome inversa d'Ebenezer Scrooge,tt11194260
5695,4.0,No tiene datos,Brandon C. Lay,Brandon C. Lay,"Ginger, a recent widow, takes up autoerotic asphyxiation to work up the nerve to kill her abusive mother-in-law, Ginny.",75,Bitter Taste of Ginger,tt11197464
5696,5.6,No tiene datos,Secun de la Rosa,Secun de la Rosa,"Dani tiene un conflicto interior: ama la música, pero tiene miedo a fracasar. Un verano, entre su trabajo de camarero y las noches con los amigos, conoce a Sandra. Con ella descubre el amor y qué significa no ser uno más.",83,El Cover,tt11206172
5697,5.1,55,Mark Baldo,Denise Bradley,"When Bodi and his band 'True Blue' leave Snow Mountain, to tour with pop sensation, Lil' Foxy, they learn that fame comes at a price.",2021,Rock Dog 2: Rock Around the Park,tt11207240
5698,No tiene datos,No tiene datos,Sam Morgan,Sam Morgan,No tiene argumento,No tiene datos,Confessions of a Closeted People Pleaser,tt11207694
5699,6.0,No tiene datos,Durul Taylan,Durul Taylan,"La historia de Aziz, un hombre en plena crisis existencial que añora su época de juventud. No encuentra la felicidad ni en su trabajo ni en su vida privada, que además se ve perturbada por su hermana y la familia de esta.",96,El dilema de Aziz,tt11213372
5700,4.3,No tiene datos,Kaashvi Nair,Anuja Chauhan,A devoted grandson embarks on a complicated and comic journey to fulfill his ailing grandmother's last wish.,139,Un último deseo,tt11213600
5701,5.5,No tiene datos,Antony De Gennaro,Antony De Gennaro,"A theatrical make up artist stumbles upon a murder, gets framed and goes on the run. He quickly discovers himself a pawn of an evil, supernatural cabal. Who will believe him?",93,IMThem,tt11222994
5702,6.9,No tiene datos,Jonathan Keijser,Jonathan Keijser,"Un refugiado sirio intenta adaptarse a su nueva vida en un pequeño pueblo, después de que bombardearan la fábrica de chocolate de su padre. Ahora está dividido entre sus sueños y el legado de su familia.",96,La magia del chocolate,tt11236228
5703,8.2,100,Inderveer Sodhi,Inderveer Sodhi,"Orphaned child Samar works at a restaurant named after his widower boss, Jason--his new paternal figure who mentors his part-time secret vigilante life as Zeitgeist, an anonymous therapist for the people of Maddenville.",138,Confessions of a Superhero,tt11242558
5704,3.9,92,George A. Tramountanas,George A. Tramountanas,"Frank Tsigas es un hombre de mediana edad que solo puede ver las deficiencias de su vida. Para distraerlo, su esposa Laura le ofrece un regalo de aniversario único: ella apuesta su trasero a que él no puede perder 50 libras en tres meses.",94,Win a Trip to Browntown!,tt11246284
5705,5.1,No tiene datos,Richard Bates Jr.,Richard Bates Jr.,El Sumo Sacerdote de un aquelarre moderno se encuentra con su vida agitada y se aventura en un viaje de autodescubrimiento.,81,King Knight,tt11252460
5706,3.7,No tiene datos,Tony Jopia,Andrew Fawn,Un grupo de estudiantes de astronomía obtienen más de lo que esperaban después de encontrar a un extraterrestre herido que está siendo atacado por un grupo de Criaturas sedientas de sangre.,103,Creatures,tt11252490
5707,7.7,No tiene datos,Zaid Abu Hamdan,Zaid Abu Hamdan,"Years after escaping a dictated life, four estranged and offbeat sisters are forced to come together to find their suddenly-missing father. In their secret searching journey, secrets are revealed and more question marks are raised.",112,Les filles D'Abdul Rahman,tt11258572
5708,5.9,18,Julian Radlmaier,Julian Radlmaier,Un refugiado soviético sin dinero se enamora de una excéntrica joven vampiresa que pasa el verano en la playa con su torpe criado. Una comedia marxista de vampiros.,125,Bloodsuckers,tt11261296
5709,No tiene datos,No tiene datos,David A. Lockhart,"David A. Lockhart, Bryan Gallinger, Steven Profeta","Five high school friends. A jock, a prep, a stoner, a nerd, and another nerd get framed for a senior prank and have to come up with $50k or won't graduate.",No tiene datos,Summer of '89,tt11265844
5710,No tiene datos,No tiene datos,Tim Hintsala,"Tim Hintsala, Liam Owen","In this modern day nod to the Bing Crosby and Bob Hope ""Road"" pictures of the past, Basil and Cosmo Flute embark on the comedy adventure of a lifetime when they stumble upon a map that could lead them to Jesse James' lost treasure in ""The Road to St. Joe"". ©",No tiene datos,The Road to St. Joe,tt11266604
5711,6.6,44,Bennett Lasseter,Mitchell Winkie,"Marcus, an audio-obsessed high school senior, learns he must undergo brain surgery that will render him deaf, and decides to seize control of his fate by recording the Ultimate Playlist of Noise.",99,The Ultimate Playlist of Noise,tt11268742
5712,7.1,90,Paul Thomas Anderson,Paul Thomas Anderson,"La historia de Alana Kane y Gary Valentine creciendo, explorando y atravesando el traicionero camino del primer amor en el Valle de San Fernando en 1973.",133,Licorice Pizza,tt11271038
5713,7.0,No tiene datos,Lucky Kuswandi,Gina S. Noer,"After his father's passing, a teenager sets out for New York in search of his estranged mother and soon finds love and connection in unexpected places.",100,Ali & the Queens,tt11271990
5714,6.5,20,Tonya Pinkins,Tonya Pinkins,"The eve of the 2020 election, a posse of progressives ride into red country armed with heart, humor, and naiveté. They should have brought heavy artillery",87,Red Pill,tt11279862
5715,7.2,No tiene datos,Adam McKay,"Adam Mc, Kay",Narra la historia de dos astrónomos mediocres que deben emprender una gira mediática descomunal para avisar a la humanidad de la llegada de un cometa que va a destruir la Tierra.,138,No mires arriba,tt11286314
5716,6.4,No tiene datos,Nikole Beckwith,Nikole Beckwith,"Una joven se convierte en madre de alquiler para un hombre soltero, y ambos desconocidos empiezan a darse cuenta de que su inesperada relación pone a prueba sus percepciones de la conexión, los límites y los particulares del amor.",90,Al unísono,tt11285280
5717,5.4,No tiene datos,Sven Unterwaldt Jr.,"Richard Carpenter, Bernd Eilert, Claudius Pläging",Catweazle is a magician from the time of the Normans who is cast into the future by magic. With the help of two children he uses magic in an attempt to return to his own time.,96,Catweazle,tt11286070
5718,No tiene datos,No tiene datos,Vikram Thori,Jatinder-Lall,No tiene argumento,No tiene datos,Good Luck Jatta,tt11287830
5719,No tiene datos,No tiene datos,Weimin Qi,Weimin Qi,No tiene datos,No tiene datos,Kung Fu Boy,tt11296194
5720,5.3,100,Conor Boru,Conor Boru,"When Norman Graysmith is invited into the home of an aspiring serial killer, Aidan Mendle, he believes he has the subject for the documentary that will make his career.",88,When the Screaming Starts,tt11299422
5721,7.6,No tiene datos,Mars Roberge,Mars Roberge,"A suicidal man from Milwaukee is given a second chance at life in NYC, working as a drag MC while learning the courage from the caring LGBTQ community to pursue his dreams, including a relationship with a tap dancing single mom.",108,Mister Sister,tt11300696
5722,7.4,No tiene datos,Guru Shankar,Guru Shankar,Badava Rascal is a romantic comedy entertainer movie directed by Shankar and produced by Dhananjay . The movie cast includes Daali Dhananjay and Amrutha Iyengar in the main lead roles while Vasuki Vaibhav scored music.,133,Badava Rascal,tt11306926
5723,7.3,No tiene datos,Anudeep K.V.,Anudeep K.V.,The plot revolves around the three prisoners. They get released and plan for a happy life outside. Things take a new turn and bring in a twist. Can they find happiness and love now?,145,Jathi Ratnalu,tt11306376
5724,3.6,53,Adam Sherman,Adam Sherman,"Una historia moderna, de humor oscuro, de codicia, romance e inocencia perdida en una sociedad alienada y enloquecida por el consumismo.",106,This Game's Called Murder,tt11311754
5725,No tiene datos,No tiene datos,Elisa Perrot,"Philippe Develay, Elisa Perrot",No tiene argumento,No tiene datos,Après l'amour,tt11316284
5726,6.7,No tiene datos,Keng Guan Chiu,"Wing Wu, Yizhou Xu",A boy diagnosed with multiple sclerosis achieves his dream of running a marathon with the help of his taxi driver dad and his tough coach.,104,Liao bu qi de lao ba,tt11317408
5727,5.7,No tiene datos,Priit Pääsuke,"Ewert Kiwi, Mart Raun",Three sisters over one fateful night.,101,Kids of the Night,tt11317634
5728,8.6,No tiene datos,Chris Sciacco,Daniel Florio,"Brett Sugarman wants to be the next breakout comedian, only thing, he has no talent..but a deadly drive.",93,The Improviser,tt11322040
5729,6.4,No tiene datos,Thomas Daneskov,Thomas Daneskov,"En un intento desesperado por curar su crisis de la mediana edad, Martin ha huido de su familia para vivir en lo alto de las montañas noruegas. Cazando y recogiendo como lo hacían sus antepasados hace miles de años.",104,Vida salvaje,tt11328762
5730,4.5,62,Diane Cossa,Ira Fritz,"Archie (John Rhys-Davies) is a God on a mission to ensure that true love always wins. Or, short of that, that someone is going to die trying. Not that he particularly cares which outcome it is. That's Archie's ""Bad Cupid"" approach to romance and beware anyone who gets in his way, especially anyone he's actually trying to help.",81,Bad Cupid,tt11333938
