,0,1,2,3,4,5
5527,8.4,Eme Guitron,Joey Jameson,No tiene argumento,9,The Boss
5528,6.9,James Burkhammer,James Burkhammer,Two brothers develop a sexual attraction to one another amid the unkind world around them.,15,Starcrossed
5529,4.5,Wade Robson,Wade Robson,"A young dancer, haunted by a tragic car accident, struggles to come to terms with his purpose in life.",17,I?
5530,7.2,Rene Mohandas,Rene Mohandas,No tiene datos,26,Elephant Boy
5531,5.6,Signe Søby Bech,Signe Søby Bech,No tiene datos,30,Sommerfuglekvinden
5532,6.2,Stuart Lessner,Chumahan Bowen,"Jeff Hannon (Wilk) from the forever away world of Cincinnati, Ohio has stumbled upon what he believes to be a 25 year old murder in a small Texas town. His ceaseless nightmares compel him to drive to the middle of nowhere town of Bueford, Texas to enlist the local authorities (Asner, Keenan) to help solve the murder mystery and forever put an end to the voices that ha... Leer todo",25,Sleeping Dogs Lie
5533,5.8,Emma Balcázar,"Emma Balcázar, Stine Lauritzen Larsen, Elsebeth Nielsen",No tiene argumento,25,Deadline
5534,8.0,Ferenc András,Péter Dobai,No tiene datos,35,Morfium
5535,7.0,Bálint Kenyeres,"Bálint Kenyeres, György Réder","Before dawn, people will rise and other people will take away their hope.",13,Before Dawn
5536,7.4,Warwick Thornton,Warwick Thornton,An Australian Aboriginal DJ realizes that his job at the country radio station is about more than just playing music,27,Green Bush
5537,7.5,Monica Huntington,Monica Huntington,"20 Minutes is an eternal love story with a super-natural twist. It relates to anyone who has ever loved deeply, and anyone who ever wants to. It is about eternal love; and will make you think about life, love, and the hereafter. It is one man's emotional journey through love, loss, and peace.",20,20 Minutes
5538,5.5,Mads Kamp Thulstrup,Nikolaj TarpMads Kamp ThulstrupJacob Weinreich,No tiene datos,34,Danmarks sjoveste mand
5539,No tiene datos,Paul Ratner,Mark DeWhitt,No tiene datos,19,Encore
5540,7.6,Rebecca Perry Cutter,Rebecca Perry Cutter,No tiene argumento,13,Eating
5541,7.7,Gil Kruger,Gil Kruger,No tiene datos,8,Flutter Kick
5542,8.2,Gary Watson,Richard Alvarez,"Bookish Jen Frazier seems an unlikely choice to be a freedom fighter, but when a theocratic new order occupies the state of Texas, Jen is pushed into action carrying contraband for the underground. In the backroom of a closed antique shop Goldman, the proprietor, charges Jen with the task of delivering a mysterious package to an unnamed underground. But the religious ... Leer todo",34,After Twilight
5543,6.8,Miguel Arteta,Miranda July,"A man with a clipboard asks passersby a survey question: ""Are you the favorite person of anybody?"" He has a scale, from ""very certain"" on down. His manner is open. He offers oranges to one respondent. He talks, one at a time, to three people. Their answers, however brief, are revealing.",4,Are You the Favorite Person of Anybody?
5544,7.0,Joshua Leonard,"Joshua Leonard, Loren David Marsh",A young couple confronts a painful future by looking to the past.,12,The Youth in Us
5545,7.0,Robert Cabrera,Robert Cabrera,No tiene datos,9,Phone Call
5546,7.0,Justin Dickel,Adrienne BertoliJames Dormer,No tiene datos,No tiene datos,The Welcome Committee
5547,9.8,Tara Samat,Tara Samat,No tiene datos,No tiene datos,"Portrait of a Man and a Woman: Los Angeles, c. 2004"
5548,6.4,Sterlin Harjo,Sterlin Harjo,No tiene datos,14,Goodnight Irene
5549,6.8,Danielle Lurie,Danielle Lurie,"GlobalGirl Media Network Presents: Based on true events, In the Morning is a daring short drama about a young woman who is brutally attacked, and the responsibility of restoring her family's lost honor is left in the hands of her younger brother.",11,In the Morning
5550,6.9,Liza Johnson,Liza Johnson,No tiene datos,12,Desert Motel
5551,6.0,Bertrand Bonello,Bertrand Bonello,No tiene argumento,15,Cindy: The Doll Is Mine
5552,7.3,Toby Wilkins,"Paul Sopocy, Toby Wilkins","When a fortune teller refuses to reveal her vision of a Clay's future, he becomes so obsessed with learning the truth that he unwittingly fulfills his fate.",No tiene datos,Staring at the Sun
5553,5.4,Jasmin Hermann,Jasmin Hermann,No tiene datos,27,Tage aus Nacht
5554,6.4,Tobias Stille,"Judith Hermann, Tobias Stille",No tiene argumento,30,Freundinnen
5555,2.7,Cam Archer,Cam Archer,No tiene argumento,15,American Fame Pt. 2: Forgetting Jonathan Brandis
5556,No tiene datos,Christiane Hector,Christiane Hector,No tiene datos,16,Kom som du er
5557,7.2,Don Hertzfeldt,Don Hertzfeldt,"The evolution of humanity, through countless eons.",12,The Meaning of Life
5558,9.4,Gary James Martin,Roger BeckettGary James Martin,No tiene datos,10,Fade to Black: Emma
5559,8.1,Brad Barnes,Brad BarnesTodd Barnes,No tiene datos,12,Choked
5560,6.0,Arnaud Bigeard,Arnaud Bigeard,"It is eleven past nine p.m. Thomas Grandin would like to sleep but he is disturbed by some unpleasant noises. Although he can't see anything he soon realizes pricking up his ears that what is going on is attempted murder. Someone else has witnessed the scene that night. As a result,Thomas becomes the victim of this stranger as well of the police and the assailants.",15,21h11
5561,7.0,John C. Lyons,John C. Lyons,"A story of deception, lies, and betrayal. Jake decides to take Steve up on his offer to spend a weekend away at a hunting camp with the hope of putting his past behind him. During the course of their stay we learn that not all is as it seems and their journey takes a fatal turn.",38,Hunting Camp
5562,7.1,Matilda Aslizadeh,Matilda Aslizadeh,No tiene datos,38,Office
5563,7.6,Hany Tamba,Hany Tamba,No tiene argumento,26,Beyrouth après-rasage
5564,8.5,Giorgio Serafini,Giorgio Serafini,No tiene datos,6,War
5565,6.6,Per Hanefjord,"Per Hanefjord, Jan Sigurd","At a desolate railroad crossing, a middle-aged man's planned suicide, gets distracted by a lonesome farmer.",16,En god dag
5566,7.4,Phil Donlon,Larry Wilson,No tiene argumento,23,A Series of Small Things
5567,7.3,Aurora Guerrero,Maritza Alvarez,No tiene datos,No tiene datos,Pura Lengua
5568,7.3,Beck Cole,Beck Cole,No tiene datos,28,Plains Empty
5569,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
5570,5.1,Kevin Powis,Michael A. Hunter,No tiene datos,2,Nightwalk
5571,No tiene datos,No tiene datos,No tiene datos,No tiene datos,18,Color of a Doubt: An Urban Fable
5572,7.7,Olaf Saumer,Olaf Saumer,A lonesome boy finds his love at Christmas eve in a video-shop...,15,Stille Wasser
5573,8.5,Erik Courtney,Erik Courtney,"Three days before his death, Abraham Lincoln dreamt of his assassination. Shot in real-time, this film portrays the last conscious moments of Lincoln's life.",4,The Persistence of Dreams
5574,No tiene datos,Chad Bring,Chad BringEric DwightKevin O'Neill,No tiene datos,10,Aisle to Aisle
5575,No tiene datos,Yvonne Farrow,Yvonne Farrow,No tiene argumento,29,I'd Rather Be Dancing
5576,No tiene datos,Jesse Alba,"Jesse Alba, Matty Carvajal, Fabian Castillo",The world-famous Kids of Widney High --a group of young adults with developmental disabilities in a unique rock band-- improvise a series of fascinating and hilarious vignettes over a two-hour dinner at a posh Beverly Hills restaurant. Topics of conversation run the gamut between earthquakes and eyebrow fetishes.,17,Dinner Time
5577,6.6,Jubin Joseph,Jubin Joseph,No tiene argumento,15,The 73 Virgins
5578,9.1,Justin Huntington Benson,Justin Huntington Benson,No tiene datos,17,Almost Romeo
5579,5.4,Conor Dooley,Matthew BoydConor Dooley,No tiene datos,8,Mammoth
5580,8.4,Tiffani Thiessen,Dean Johnson,No tiene datos,21,Just Pray
5581,7.8,Mattias Sandström,Mattias Sandström,No tiene datos,14,Jag bara undrar
5582,7.4,Kori Bundi,Kori Bundi,No tiene datos,6,Worms
5583,3.4,Antonio Hébrard,Antonio HébrardCatherine Paillé,No tiene datos,12,Naissance de l'orgueil
5584,No tiene datos,Christopher McKenzie,"Christopher Mc, Kenzie","Carla Woods, a young reporter for the Washington Tribune, stumbles upon corruption and scandal in the White House. As she fights to get to the bottom of the story, she discovers that her biggest obstacle is in her own newsroom.",13,All the Reverend's Men
5585,No tiene datos,Michael Albert,Michael Albert,No tiene datos,7,Twenty
5586,No tiene datos,Xochitl Gonzalez,Xochitl Gonzalez,No tiene datos,14,Countdown
5587,8.3,Maya Kuttan,Maya Kuttan,No tiene datos,12,Shades of Crimson
5588,7.7,John Mitchell,John Mitchell,"When a cynical old man is forced to share his hospital room with a stranger, he discovers through the power of friendship that it's never too late to change your outlook on life.",19,Goodnight Bill
5589,7.8,Jeremiah Zagar,Jeremiah Zagar,No tiene datos,4,Coney Island 1945
5590,6.4,Stephanie Busby,Stephanie Busby,"Lyrically abstract in style, The Silent Question is based on the American gothic short story The Yellow Wallpaper by Charlotte Perkins Gilman.",15,The Silent Question
5591,No tiene datos,No tiene datos,No tiene datos,No tiene datos,12,Track Marks
5592,No tiene datos,Erica Jordan,Latoya LaceyPrintyce Ragland,No tiene datos,No tiene datos,On tha Wise
5593,9.1,Steve Burton,Steve BurtonSean Cameron,No tiene datos,16,Laws of Gambling
5594,3.9,Petter Jakobsen,Petter Jakobsen,No tiene datos,6,"Timene som har gått, deler jeg med deg"
5595,8.2,Robert Alford,Robert AlfordSheri Bailey,No tiene datos,35,Summer Dreams
5596,6.6,James P. Gleason,James P. Gleason,"Lois Ambro has just received some terrible news. The body of her husband, Matin, has been found in the Los Angeles River. She is about to receive some even more startling news! The detectives are at a loss to explain it. The medical examiner has never seen anything like it. The Ambro family has no idea what has happened, how it happened, who did it, or why, and are ha... Leer todo",17,Antebody
5597,7.7,Iris Almaraz,Iris Almaraz,No tiene datos,No tiene datos,La puta
5598,8.2,Rudy Luna,Rudy Luna,No tiene datos,12,Attract Opposites
5599,5.7,Carlo Treviso,Carlo Treviso,"Psychology intern, Vincent Victor, discovers that his patient, Edward, seems to be experiencing a mythical psychological disorder he calls the Vitruvian Lapse. It is a disorder where a given victim sees everything backwards, as if looking into mirror. Vincent says Leonardo DaVinci was the first documented individual to show symptoms of this disorder, claiming it to be... Leer todo",22,The Vitruvian Man
5600,5.0,Jorge Torregrossa,Gisela BenenzonJorge Torregrossa,No tiene datos,12,Manchas
5601,7.5,Duncan M. Rogers,Duncan M. Rogers,No tiene argumento,No tiene datos,The Reader
5602,7.1,Lisa Chang,"Lisa Chang, Newton Thomas Sigel, Alison Smith","A bittersweet tale of Alice, her vagina and the infinite nature of the tundra.",20,The Big Empty
5603,No tiene datos,Ole Bendtzen,Ole Bendtzen,No tiene datos,10,Udenfor verden
5604,No tiene datos,Donavan Lambert,Donavan Lambert,"A young writer discovers that he has cancer. Instead of telling his friends, he sets up a weekend reunion. A year later after attending his funeral, his friends receive a letter he wrote to them explaining his reasons for keeping things a secret.",30,I Will...
5605,No tiene datos,M. Shantale Maurice,M. Shantale Maurice,No tiene datos,37,Interrupted Motion
5606,6.7,John Besmer,John Besmer,No tiene datos,18,Lifelike
5607,No tiene datos,Matt LoGuercio,Matt LoGuercio,No tiene datos,6,The More Things Change...
5608,6.2,Chris Perkel,Chris PerkelGeorgie Roland,No tiene datos,11,Truck Stop Diner
5609,No tiene datos,Sasha Hails,Sasha Hails,No tiene datos,10,In the Park
5610,6.5,Roberta Marie Munroe,Roberta Marie Munroe,"Dani is very suspicious and jealous of Alice, and lashes out continually, forcing Alice to face the fact that their relationship must end, even if Dani thinks otherwise, and wants to deflect the blame for her outburst.",11,Dani and Alice
5611,No tiene datos,Tim Boisvert,Tim BoisvertMac Williams,No tiene datos,21,The Sleepless Night
5612,8.0,James Israel,James Israel,No tiene datos,15,The Tourist
5613,7.1,Danishka Esterhazy,Danishka Esterhazy,"When the real world turns sour, ten-year old Talia finds shelter in a fantasy world of ice and snow. But as life becomes more and more difficult, Talia's daydreams become less protective and more menacing. An NSI ZeD Drama Prize film.",11,The Snow Queen
5614,8.3,Corey Giann Antonio,Corey Giann Antonio,No tiene datos,23,Ash Wednesday
5615,8.4,Pete Guzzo,Paul Guzzo,No tiene datos,25,The Dance
5616,9.2,Nathan Collett,"Nathan Collett, Njuguna Wakanyote","In present-day Kenya, the legacy of the Mau Mau is kept alive, never to be forgotten.",23,The Oath
5617,4.4,Matthias Emcke,Matthias Emcke,No tiene datos,15,"Ich sehe was, was Du nicht siehst..."
5618,8.7,Niki Drozdowski,Niki Drozdowski,No tiene datos,19,Wilfried Neuss - Eine Sinfonie in fünf Sätzen
5619,7.6,Alex Volovich,Alex Volovich,No tiene argumento,10,Hasta que la muerte los separe
5620,No tiene datos,Meghan Ciana Doidge,Meghan Ciana Doidge,No tiene datos,13,Josephine?
5621,7.2,Tim Hoover,Tim Hoover,"Eighteen year old James Harris longs to be as free and as beautiful as a butterfly. Instead he lives a sad and lonely existence. Facially deformed since birth, James uses masks to hide his face from the world. He fears he may be utterly alone if his only friend, his ill mother, dies. In this suspenseful and spiritual drama, events unfold leaving James face to face wit... Leer todo",24,The Divine
5622,7.2,Ali Benkirane,Ali Benkirane,"Amal is a 12 year old girl who lives in the Morocco countryside. Serious and passionate pupil, her dream is to become a doctor.",17,Amal
5623,No tiene datos,Lourdes Rébora,Lourdes Rébora,No tiene datos,15,La vida y obra de John H.
5624,8.0,Josh Hyde,Josh Hyde,No tiene datos,14,Chicle
5625,5.6,Margaret Corkery,Margaret Corkery,A glimpse at the agonies and boredom associated with recuperation on the beaches of the Irish coast.,9,Killing the Afternoon
5626,7.6,Mikil Lee Rullman,Mikil Lee Rullman,"The Road That Bind Us is a bittersweet, dark Comedy that follows three separate, but interweaving, stories. It is a poetic, humorous and uniquely suspenseful film, that will captivate you as the characters move toward their tangled destiny--and a powerful conclusion--on the outskirts of a sleepy, little town.",39,The Road That Binds Us
5627,7.9,Danica McKellar,"Danica Mc, Kellar",A dark and beautiful fantasy of a woman who would do anything to mend her broken heart... Anything.,No tiene datos,Broken
5628,6.9,Edford Banuel Jr.,Edford Banuel Jr.,No tiene datos,No tiene datos,A Message from Pops
5629,9.6,Josh Telson,Josh Telson,"A down-on-her-luck insurance investigator, Wendy Mann, reluctantly agrees to spy on a client's wife after he begins to doubt her fidelity. Needing money for her son's college tuition, Wendy gets dragged into a blackmail scheme that takes her far over her head...",22,Empty
5630,No tiene datos,Matt McUsic,Matt McUsic,No tiene datos,5,Revere
5631,No tiene datos,Nicolás Melini,Nicolás Melini,No tiene argumento,8,Hijo
5632,7.1,Dennis Todorovic,"Melanie Andernach, Dennis Todorovic","After the death of his young bride, Nenad (Branko Tomovic) travels to Montenegro with his father-in-law (Pedja Bjelac) to her funeral and faces a different approach to life.",No tiene datos,Amor fati
5633,8.0,I. Michael Toth,I. Michael Toth,"In this sumptuously shot short film from writer-director I. Michael Toth, a disillusioned man's chance encounter with a hitchhiker and his dog forces him to reconsider the possibilities of his life.",39,Cast in Gray
5634,No tiene datos,Antonio Arellano,Antonio Arellano,No tiene argumento,11,Se viste con puñales
5635,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
5636,No tiene datos,Paola Chaurand,Paola Chaurand,No tiene argumento,18,El viejo
5637,No tiene datos,Martin Hardly,Roberto Sosa,No tiene datos,28,Manitas sudadas
5638,7.0,Robert Cochrane,"Robert Cochrane, Robert David Cochrane, Stephen King",A down-on-her-luck chambermaid in a ramshackle Carson City hotel gets a quarter for a tip. What she doesn't realize is it's a 'Luckey' Quarter.,12,Luckey Quarter
5639,No tiene datos,Raul Zermeño,No tiene datos,No tiene datos,16,Después del invierno
5640,No tiene datos,Gabriel Diazmercado,"Gabriel Diazmercado, Antonio Flores Orozco","Alex is contacted by Elissa, a woman he thinks he doesn't know. Leo, Alex best friend, tries to stop the encounter, aware of the past. But Leo is accidentally killed, and Elissa loses her memory, giving them the chance of a new start.",20,If
5641,No tiene datos,Arcadi Palerm-Artis,Arcadi Palerm-Artis,No tiene datos,10,Mantra
5642,No tiene datos,César Gutiérrez Miranda,César Gutiérrez Miranda,No tiene argumento,12,Cronologia de una ausencia
5643,No tiene datos,J.M Cravioto,J.M Cravioto,No tiene datos,14,Razor Dream
5644,No tiene datos,Arleen Lopez,Rina FernandezJared LeBaronRyan Quintana,No tiene datos,No tiene datos,Jayson
5645,7.3,Pouria Montazeri,Pouria Montazeri,"A young man's longing for truth is answered by an unseen force, which indirectly takes him through the journey of discovery in this exciting yet surreal day of his life.",15,The Tulip Grower
5646,7.9,Natalie Sutherland,Clayton Watson,"Desperate to break free from his life in rural NSW, Brendan is inevitably confronted with the reality he has been trying so hard to escape",11,In the Middle
5647,7.0,Tania Yuki,Tania Yuki,No tiene datos,7,"Too Sunny, Too Cold"
5648,No tiene datos,Iyari Wertta,Iyari Wertta,No tiene datos,16,Las nuevas chicas superpoderosas
5649,7.1,Alex J. Cameron-Sinclair,Alex J. Cameron-Sinclair,"Karl, an inmate, sits in solitude to talks about life, sex, and the pursuit of an under aged girl to his ""cellmate"" before he ends his life.",11,Sugar and Shit
5650,6.9,Adam Salky,David Brind,"High school senior Ben secretly lusts after bad boy classmate Johnny. After Ben gives Johnny a ride home one night, the boys end up in Johnny's swimming pool and have an encounter that breaks the rules and blows Ben's mind.",16,Dare
5651,No tiene datos,Yoame Escamilla,Yoame Escamilla,No tiene datos,22,Post mortem
5652,5.6,Issa García-Ascot Ogarrio,Edgar San Juan,No tiene datos,10,Ayss
5653,8.0,Arturo Sampson,Damián GarcíaArturo Sampson,No tiene datos,14,Godot
5654,No tiene datos,Hari Sama,Enrique Arreola,No tiene datos,12,La cola entre las patas
5655,6.8,Belen Lemaitre,Belen Lemaitre,No tiene datos,12,El gran salto
5656,No tiene datos,Johannes Brinkmann,Johannes Brinkmann,No tiene datos,12,Cymbals
5657,No tiene datos,Juan Carlos Martín,Juan Carlos Martin,No tiene argumento,13,Casi nunca pasa nada
5658,No tiene datos,Roberto Aguilera,"Roberto Aguilera, Roberto Aguilera Araiza","A lonely man is trapped within himself and his frustration. His life is routine and he performs a monotonous job he doesn't enjoy. As a second job, he writes the love and friendship messages that appear in fortune cookies, but is painfully aware that they are not meaningful to most people, and so isolates himself more and more.",10,9 y 20
5659,No tiene datos,Fernando Arzate,Andrea Salmerón,No tiene datos,15,En el sofa
5660,No tiene datos,Ricardo Gonzalez,Joanydka MarielAbel Woolrich,No tiene datos,10,A 2 cuadras y media
5661,No tiene datos,Max Kerlow,No tiene datos,No tiene datos,9,Jai
5662,6.2,Esteban Crespo,"Mario Casal, Esteban Crespo, Javier Yañez Sanz",A look at the moments before a change in the lives of Paco and Ana.,8,Siempre quise trabajar en una fábrica
5663,7.4,Mahtab Ebrahimzadeh,Mahtab Ebrahimzadeh,"Meadow saffron tells a history about loneliness, strangers, misunderstanding, approach, friendship and separation. The history of two people from different cultures and generations which close in spite of her differences and conflicts, friendship and thereby escape her loneliness. In an impressive synthesis of European and Persian Bildsprache meadow saffron tells abou... Leer todo",25,Herbstzeitlose
5664,7.3,Wayne Blair,Wayne Blair,The Djarn Djarns is the story of a friendship between four young men. The responsibility they feel for their culture and the love of a young boy has for his father.,26,The Djarn Djarns
5665,6.7,Dani Rosenberg,"Miguel de Cervantes y Saavedra, Dani Rosenberg","Don Quixote and Sancho Pancha arrive in Israel in the year 2005. They reach a hill on the Jerusalem by-pass road overlooking the wall, which divides Israel and the Palestinian Authority. They inspect their target. The two men are already in their 70's. Quixote is having difficulties mounting his horse and Sancho struggles with his tools. But Don Quixote is determined ... Leer todo",5,Don Kishot be'Yerushalaim
5666,7.3,C.C. Webster,C.C. Webster,No tiene argumento,20,Tracks
5667,5.2,Josh Guffey,Josh Guffey,No tiene datos,6,Before Dying
5668,6.5,Bradley Ragland,"Mario Margott, Bradley Ragland",No tiene argumento,17,Surfacing
5669,No tiene datos,Michael Bartolotta,Stephen Lindsay,"Committed to a mental institution, Donna (Dina Crocetti) engages in a showdown for her sanity as she battlies her lifetime of demons, embodied by the Man in Black (Jeff Miller).",18,Donna's Room
5670,8.1,Aaron Himelstein,Aaron Himelstein,No tiene argumento,30,Sugar Mountain
5671,No tiene datos,Frances Bathory,Frances Bathory,"In New York City during a drug party in the late 1960s, a wannabe Warhol starlet named ""Ann"" becomes a legend when her murder is caught on home movie. Chelsea, August of 1969,a slumming Southern Belle and her two visiting sorority friends are throwing a party in the hope that Andy Warhol will make an appearance. In his stead, a few Warhol bottom feeders arrive. The lo... Leer todo",12,Wannabe
5672,7.0,Rodrigo Ordoñez,Rodrigo Ordoñez,No tiene argumento,11,El día menos pensado
5673,7.9,Cameron B. Alyasin,Cameron B. Alyasin,No tiene datos,18,Aldrig en absolution
5674,7.4,Rima Tamou,Rima Tamou,No tiene datos,26,Sa Black Thing
5675,7.1,Alberto Guiducci,Alberto Guiducci,No tiene argumento,35,Novembre - Le giornate di Trieste
5676,8.2,Martin Buzora,Martin Buzora,No tiene datos,12,A Woman of Wealth and Taste
5677,7.8,Julie Gousty,Julie Gousty,No tiene datos,6,Les yeux ouverts
5678,8.9,Thomas J. Cabela,Thomas J. Cabela,"When Jasper Ankle, the lonely janitor at the Opera, first hears the voice of beautiful understudy Ortenzia Destino, an emptiness in his heart is filled. When the lead is mysteriously murdered Ortenzia takes her place on stage, and from there becomes a famous diva. As Ortenzia's star rises her life becomes increasingly unbearable. Not only is she expected to compromise... Leer todo",13,The Blue Aspic
5679,No tiene datos,Ben Bronstein,Breanna StartzelJerry BanksSabrina Bolin,No tiene datos,24,Clarity
5680,No tiene datos,Sahra Bhimji,Sahra Bhimji,No tiene datos,9,Nest
5681,No tiene datos,Dale Fabrigar,"Brian Hurney, Glenn Magas","After a perceived racial incident, Dan struggles with issues of justice and retaliation. As he is ultimately pushed to the edge, his life spins out of control toward a final conclusion that changes his life and others around him forever.",23,Tag
5682,7.4,Zeina Durra,Zeina Durra,No tiene datos,22,Seventh Dog
5683,No tiene datos,Zachary De Gregorio,Zachary De Gregorio,No tiene datos,14,Live-In
5684,7.0,Sarah Michelle Abbott,Sarah Michelle Abbott,No tiene datos,11,Spark
5685,7.2,Michael Scalisi,Michael Scalisi,"A vengeful husband and a cheating wife inadvertently and unbeknownst to each other, hire the same hitman to kill each other.",22,Spit
5686,7.6,Anthony LaMolinara,"Anthony La, Molinara",No tiene argumento,No tiene datos,Lonesome Matador
5687,7.4,Jamie Duneier,Jamie Duneier,"Blanche, the cross-dressing manager of a New York nightclub, uncovers secrets old and new while trying to keep Andie, the club's star performer, from leaving.",24,Exit
5688,6.9,Connie St. John,Connie St. John,No tiene datos,42,The Message
5689,3.8,Mischa Livingstone,Mischa Livingstone,No tiene datos,22,Barbara Jean
5690,No tiene datos,Floyd Diebel,Floyd Diebel,No tiene argumento,No tiene datos,Nuance
5691,No tiene datos,Ysé Tran,Ysé Tran,No tiene datos,16,Passing Shot
5692,6.8,Antoine Barraud,Antoine Barraud,No tiene argumento,28,Monstre
5693,No tiene datos,Mick Shane,Mick Shane,No tiene datos,14,Water Over Wine
5694,No tiene datos,Ryan Nelson,Ryan Nelson,No tiene datos,No tiene datos,The Jogger
5695,No tiene datos,Philippe Sfez,Philippe Sfez,No tiene datos,22,Majorité
5696,2.3,Jane Gull,Jane Gull,No tiene datos,10,Together Alone
5697,No tiene datos,Fabien Naudier,Fabien Naudier,"Dino Polanski is in his fifties. An apathetic and depressive man with no plans for the future, he has a fragile relationship with Goundo, a Senegalese woman. She gives him an ultimatum, related to an old dream: make a journey to Senegal together.",29,Longue peine
5698,No tiene datos,Katherine Lee,Katherine Lee,"Albert has cancer. He has three months to live. Being a practical man he prepares for his death in a practical way. He clears his debts; informs is grown-up daughter,Jude; organizes his funeral and builds his own coffin. Conflict arises when Jude returns home unexpectedly and discovers the coffin.",14,Settling Up
5699,6.9,Suzi Yoonessi,Nina Shengold,A haunted woman meets a teenage hitchhiker with a mysterious past.,10,No Shoulder
5700,7.0,William Speruzzi,William Speruzzi,"An edgy, visceral journey that briefly explores a dysfunctional friendship between two working class men and the overwhelming personal loss that haunts them both.",18,The Face of the Earth
5701,8.5,Matthew E. Goldenberg,Matthew E. Goldenberg,No tiene datos,17,Black Forest
5702,6.4,Justin Lerner,Justin Lerner,No tiene datos,12,Echostop
5703,No tiene datos,Jolynn Sommervill,Louise Bradford,No tiene datos,4,Full Circle
5704,7.8,Steve Wire,R. Grant Gomm,No tiene datos,No tiene datos,Tears
5705,No tiene datos,Gabrielle Russell,"Gabrielle Russell, Julian Thomlinson","At his mother's wedding party, Tom meets Hannah. She says she wants to see the sea. Tom thinks he knows the way.",10,The Wrong Sea
5706,8.7,Charles Tashiro,Charles Tashiro,No tiene datos,2,A Little Movie
5707,7.7,Hidetoshi Oneda,"John Keats, Hidetoshi Oneda, Mark Smylie","Based on the John Keats poem of the same name, this adaptation tells the story of a knight who encounters a mysterious lady and falls in love with her, but becomes paralyzed when her true form horrifies him.",15,La belle dame sans merci
5708,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
5709,4.7,Charles Peterson,Charles Peterson,No tiene argumento,17,Laws of Deception
5710,No tiene datos,Naruna Kaplan de Macedo,Naruna Kaplan de Macedo,No tiene datos,39,La casa
5711,No tiene datos,Nicolás Kliczkowski,Nicolás Kliczkowski,No tiene datos,8,Franco
5712,No tiene datos,Phil Anderson,Phil Anderson,No tiene datos,20,Abuse
5713,9.9,Sean Le Sure,"Reginald Vel, Johnson",No tiene argumento,17,Sunday Evening Haircut
5714,No tiene datos,Elizabeth Holder,Holter GrahamKelly Van Zile,No tiene datos,15,The Diversion
5715,No tiene datos,Joseph Lawsky,Joseph Lawsky,No tiene datos,7,Nine to Five
5716,8.2,SJ Main Muñoz,SJ Main Muñoz,"An aged Mexican man recounts a vivid memory of his youth: The year was 1959. At the age of 17, Niño arrived to California from Mexico to live with his father, Chappa, on a modest cattle ranch in the rural coastal Santa Lucia Mountains. Working tedious hours as a ranch-hand, Niño found himself trapped within the confines of a barbed wire world. Niño could not imagine a... Leer todo",17,La cerca
5717,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos
5718,7.4,Jared Patrick,Jared Patrick,No tiene datos,12,Laundry Night
5719,7.7,Shannon Kendall,"Shannon Kendall, Lincoln Ruchti","A guy who repossesses cars and is a janitor at a local YMCA, learns about friendship and doing the right thing through a fifteen year old boy who goes to extreme measures to save his beloved YMCA.",18,Repossessing Kaufman
5720,No tiene datos,Kerry Weldon,Ian BrickeAlicia Rodriguez-McGill,No tiene datos,10,Quejíos
5721,4.7,Bastian Schweitzer,Bastian Schweitzer,"He is young, good-looking and of Arab descent and gets lost amongst the glamour of Paris international jet set.",15,Gigolo
5722,5.2,Miquel Galofré,Miquel GalofréBlai Manté,No tiene argumento,7,Gua! Pa!
5723,No tiene datos,Nicolas Brossette,Nicolas Brossette,No tiene datos,20,Léoléa
5724,5.5,Lisa Munthe,Jens JonssonLisa Munthe,No tiene datos,29,Parasiten
5725,4.9,Harold Cronk,David Michael Phelps,No tiene datos,22,The Agent
5726,No tiene datos,Nicolás Tapia,Jesús Salcedo,No tiene datos,14,K.O.
5727,7.8,Jason Harrington,Jason Harrington,No tiene datos,13,Flowers of the Madman
5728,7.5,Julien Roussel,"Anastasia Roussel, Julien Roussel","When Aimée Price, a beautiful yet unhappy young woman, encounters a mysterious antiquarian, her life changes forever. He promises her a lifetime of happiness in exchange for one year of her youth. But 30 years later Aimée learns that a single year can be a lifetime.",40,Aimée Price
5729,7.3,Paul Cuoco,Paul Cuoco,"In an impassioned message from the grave, one concentration camp Liberator forces us to remember the horror humanity is capable of. Utilizing actual photos from the Buchenwald concentration camp, and a soulful performance by Harrison Young, Inheritance is a gut-wrenching experience that not only informs, but puts the burden of defending humanity squarely on the viewer... Leer todo",9,Inheritance
5730,8.4,Tena Montoya,Tena Montoya,No tiene argumento,18,Crimes Against Charlie
5731,5.8,Jasmine Kosovic,"Jasmine Kosovic, Mary Kuryla","Easter Sunday and a sensitive 10-year-old girl, Viv gets unexpected visit from her disturbed mother. Despite some difficult feelings and emotion and confusion, Viv learned the way to express and to forgive and understand her mother.",14,Easter Sunday
5732,7.8,Eric Haywood,Eric Haywood,No tiene datos,11,Intersection
