,0,1,2,3,4,5
3497,7.7,John Psathas,"John Psathas, Patrick Wimp","In the summer of 1994, an awkward 15-year-old boy enlists the help of the Park District's least valuable employee--a local lothario and suburban legend--to win the heart of Bernadette, an 18-year-old French foreign exchange student, local lifeguard, and, according to all reliable reports, the most beautiful girl ever seen in the suburb of Forest Lake.",No tiene datos,Bernadette
3498,No tiene datos,Kaleb Koho,Kaleb Koho,No tiene datos,No tiene datos,CHIC: Part Deux
3499,7.0,David F. Sandberg,Henry Gayden,"Todo el mundo lleva un superhéroe en su interior, solo se necesita un poco de magia para sacarlo. En el caso de Billy Batson, un joven huérfano de 14 años, con tan solo pronunciar la palabra Shazam se convierte en un superhéroe adulto.",132,¡Shazam!
3500,7.0,Jeff Tremaine,Rich Wilkes,La historia de cómo Mötley Crüe llegó a ser uno de los grupos de rock'n roll más conocidos de la historia.,107,The Dirt
3501,No tiene datos,Mahadev Tripathi,Bishesh Panta,No tiene argumento,No tiene datos,Jadugar 2
3502,4.9,Tilde Harkamp,"Claudia Boderke, Lars Mering","Single mom Eva goes on a weekend of hotel, sauna, bikini wax and pheasant hunting with her ex's cute, young girlfriend, Bella, and their married friend, Marlene, so she can have an affair there. Nothing goes as planned.",92,Jagtsæson
3503,No tiene datos,Onur Aldogan,Ömer Fikret Sen,No tiene argumento,110,Sifir: Etkisiz Eleman
3504,5.8,Stephen Cedars,Stephen Cedars,"After status-obsessed teen Sara has sex for the first time, she wakes up the next day nine months pregnant-with an alien.",96,Snatchers
3505,5.9,Ian Cheney,No tiene datos,"Emojis are a worldwide phenomenon, with some arguing that these smiling poops and heart-eyed faces are on the verge of actually becoming their own language. Who, if anyone, is in charge of this new global digital language?",81,Picture Character
3506,5.3,Kenneth R. Frank,Kenneth R. Frank,One man learns to die. Another man learns to live.,81,Family Obligations
3507,6.3,Sasie Sealy,Banban Cheng,"Ambientada en el barrio chino de la ciudad de Nueva York, una abuela china malhumorada y fumadora empedernida va por todo o nada en el casino, aterrizando en el lado equivocado de la suerte y en medio de una guerra de pandillas.",87,Lucky Grandma
3508,6.7,Brendan Mitchell,"Brendan Mitchell, Gabriel Mercado, Frankie Pozos",YouTubers Brendan Mitchell and his pint-sized sidekick Gabriel Mercado make their long-awaited return to Sin City. They double-down with new crew members and a mysterious fanny pack.,78,Out and About Movie 2: Las Vegas Adventure
3509,5.6,Nick Gatsby,Nick Gatsby,The Tenant continuously fails to escape his deadly apartment in under 5 minutes.,51,My Neighbor Wants Me Dead
3510,No tiene datos,Chunxiao Li,Tingna GuanYishan JiangXiaobao Song,No tiene datos,85,Trouble Makers
3511,7.1,Sergey A.,Sergey A.,"The main character named Dima Maslennikov is sent to the eerie forest to shoot the next episode of his show. However, the filming is not going according to plan. The flock of bloodthirsty sharks started hunting at Dmitriy.",50,Forest of the Dead Sharks
3512,5.7,Dakhil Al-Nabhan,Maziad Al-Muasharji,"As Eisa and his friend Marwan travel through time to the year 2038, he falls in love with Rawan who leads a group of rebellions against Seri, a company that produces robots.",88,Back from 2038
3513,5.0,Helmi Yusof,"Nurul Salajuddin, Helmi Yusof","As Bidin tries to convince his Thai girlfriend's family to let him marry her, he also has to settle an issue between him and an old enemy of his.",94,Bikers Kental 2
3514,6.8,Qasim Khallow,Sumit Gupt,La joven Enakshi es diagnosticada con alopecia cuando empieza a perder su pelo.,110,Gone Kesh
3515,7.8,Subash Koirala,"Aakash Baral, Binod Khatiwada, Subash Koirala",No tiene argumento,No tiene datos,Garud Puran
3516,7.4,Barry Brewer,Barry Brewer,Taped in front of two sold out crowds at the Studebaker Theater in his hometown of Chicago; this stand up comedy special is the culmination of Barry's real life experiences interwoven with over fifteen years as a stand up comic.,78,Chicago I'm Home
3517,No tiene datos,Ramsharan Pathak,"Tank Raj Acharya, Rashmi Bhatta, Rabi Dangol",No tiene argumento,No tiene datos,100 Kada 10
3518,No tiene datos,Tony Tale,Tony Tale,The most powerful villains return to claim new chapters as Tony reclaims his spot in the fight.,No tiene datos,Papers 14: Purge of the Papers
3519,5.5,Tosca Musk,Joany Kane,Basado en el bestseller de la autora Jodi Ellen Malpas.,126,The Protector
3520,4.9,Tao Sattaphong Phiangphor,No tiene datos,"A nurse who recently broke up with her boyfriend is now single and ready to mingle. She is now being approached by two guys who are Best friends. The situation gets more complicated as the two best friend found out that they are going for the same girl. However, there is only one hero in every romantic movies so the two have to fight their way to her heart. The more t... Leer todo",No tiene datos,It Could Be Him
3521,No tiene datos,Kuiyong Guo,"Ziyi An, Yu Tian, Tianqi Yu","Yang Feng, a literary teenager who fell out of the college entrance examination, dreamed of becoming a ""hippie"" prodigal son and vowed to complete his list of prodigal sons during graduation: fight, pick up girls, smoke and drink, meditate, and make friends with rock singers.",90,The Road To Hippie
3522,6.5,Upi Avianto,Upi Avianto,"Bossman and his employees goes to Vietnam to find new workers for his company, but instead of getting new workers they got a lot of new troubles.",96,My Stupid Boss 2
3523,5.8,Prakash Kunjhan Moorayil,Haneef Kechery,No tiene argumento,136,Old Is Gold
3524,No tiene datos,Jassu Gurung,Roshan Gurung,No tiene argumento,120,Mle Kyu
3525,No tiene datos,Rosa Fairfield,Rosa Fairfield,"The film contains six different stories, told from the perspectives of six different mindsets: Tiredness, exaggeration, loneliness, obsession, heartbreak and hallucinations.",47,Perspectives of the Mind
3526,No tiene datos,Quraisy Mathar,Quraisy Mathar,"Aso who has a passion for watching football at the stadium every time his favorite team competes, is put into a pesantren (Islamic boarding school) by his parents. The condition of the pesantren causes Aso to no longer be able to freely channel his hobby of watching it to the stadium. Aso then becomes friends with Dul, Yos, and Sultan, who came from different regions.... Leer todo",84,Suporter Masuk Pesantren
3527,6.9,Nihat Durak,"Tolga Aydin, Filiz Üstün Durak","Yakup and Semsa are Syriac families living in Berlin with their three children and grandchildren. Twenty-five years ago they migrated from Mardin to Berlin. One day, a call comes from Mardin. This news is about Mikhael, whom they lost twenty-five years ago. Yakup and Semsa go to Mardin with their grandson, Nardin, who does not want to leave them alone.",110,Kapi
3528,4.8,Jim Mendrinos,Jim Mendrinos,"New Media Comedy presents the most unusual love story of all time. Gail is human. Her new boyfriend is not. Can a woman and a ventriloquist's dummy find true love in NYC? Check out Amanda Nicholas and her co-star ""Jack"" as they give you a taste of the RomCom as you've never seen it before!",93,Gail's New Boyfriend
3529,7.3,Svebor Mihael Jelic,Svebor Mihael Jelic,"Six young friends decide that the 2015 spring equinox is a great reason to throw a party. Two of them will prepare the ""venue"", the other two will get the booze, and the last two will get the weed. And right before midnight, they'll meet at the party to welcome the arrival of spring. Or not, depending on how they handle the situations they find themselves in while try... Leer todo",94,Zagrebacki Ekvinocij
3530,5.9,Emilie Verhamme,Emilie Verhamme,"For over a decade, Marie has had a passionate relationship with Nathan, the love of her life. When she returns into his life after a four-week absence, she finds out he has decided, without notice, to drop her from his life.",100,Sinner
3531,No tiene datos,Julian Berger,Julian Berger,"After graduating high school, Quinn realizes he has one last chance to tell his long-time crush, Audrey, how he really feels.",65,Odd Love
3532,6.0,Mélanie Charbonneau,"Mélanie Charbonneau, Geneviève Pettersen","There is Laurie, the girl next door, trying to become fabulous. There is Clara, the media social star living just for the ""likes"". And there is Elizabeth, rising up against everything. The three friends would live the summer of every possibilities, experimenting in a chaotic way the paradoxes of all young modern woman's life.",112,Fabuleuses
3533,2.3,Steven M. Smith,"Christopher Jolley, Steven M. Smith",Reality TV stars attend a Halloween Scare Attraction. Suddenly the escape room turns deadly as gas leaks in leaving them unconscious. A voice tells them they must tell a truth or die. Who will survive the real scare attraction?,72,Scare Attraction
3534,No tiene datos,Alec,ElijahKcMaxwell,No tiene datos,No tiene datos,Zombolicious
3535,5.1,Sandeep Ajith Kumar,Ismail Manjali,"A group of spirited elderly citizens who rediscover their passion for life, hailing from a village where the literacy rate is pretty low, this motley group of elders will fight against the odds to achieve their graduation dreams.",110,Mere Pyare Deshvasiyom
3536,5.6,Monika Mitchell,Cara J. Russell,"Un caballero medieval inglés es mágicamente transportado al presente, donde se enamora de una profesora de ciencias que no cree en el amor.",92,El caballero de la Navidad
3537,No tiene datos,Jim Agapito,"Hayden Bytheway, Roy Huggins, Jordan Moreau","Jane Palmer (Anaka Sandhu) is a young, fashion designer who aspires for more than the life that her fiance, Alan (Ryland Thiessan), has to offer in little ol' Winnipeg, Manitoba. When the couple accidentally come across a large amount of cash, Jane goes to great lengths to ensure nothing gets in the way of her realizing her ambitions.",No tiene datos,Windfall
3538,5.4,Mike Akel,"Mike Akel, Chris Mass, Bryan Poyser",A comedy about retired tennis legend attempting to win his life back by competing in a tennis rematch to win his very own tiny home.,78,The Tiny Life of Butcher Duke
3539,6.2,Luan Zhang,"Wei Xu, Luan Zhang","Set in 1980s, a distant mountain town. Rigorous teacher Miao has his new senior high school class. He teaches and trains the rebellious and enthusiastic students, and earns respect from them all.",112,Lao shi · Hao
3540,7.5,Toshiaki Kondô,Aki Katsu,The story of a couple in their early years of marriage.,No tiene datos,Eigaban Futari ecchi: Rabu agein
3541,2.4,Önder Açikbas,Önder Açikbas,No tiene argumento,94,Mazlum Kuzey & Kuddusi 2 La! Kasada Para Var!
3542,6.4,Antonio Padovan,Antonio Padovan,"Ever since, at the age of six, Dario Cavalieri saw live images of the first moon landing, he has never stopped wanting to go there. Mario Cavalieri runs a neighborhood hardware store in Rome, until the day his existence is upset by the phone ring. His brother Dario is in prison. Mario finds himself being the only one who can take care of that brother he has seen only ... Leer todo",96,Il grande passo
3543,6.9,Eduardo W. Roy Jr.,Eduardo W. Roy Jr.,"After several box-office flops, an independent filmmaker is encouraged to make a commercial romantic comedy that mirrors her own relationship.",110,Last Fool Show
3544,4.8,Rahul Ravindran,Rahul Ravindran,"Under pressure to marry, a perennial bachelor hires a much younger woman to act as his fiancée, but her bond with his family throws his plan for a loop.",155,Manmadhudu 2
3545,No tiene datos,Boneyboy,Boneyboy,"Veronica seeks revenge on the evil Miss Hollywood (lachrymose) for stealing the love of her life away from her, Julia (BONEYBOY). Veronica tries writing a novel of all the different ways she would like to kill Miss Hollywood but gets swept away in her own imagination and Miss Hollywood's dark underground world.",45,Homicidal Hollywood Babes
3546,6.4,Alaa Eddine Aljem,Alaa Eddine Aljem,"Amine corre en el desierto, su fortuna consigo y a la policía en los talones; la entierra en una tumba por cerrar. Regresa tras 10 años y la colina se ha convertido en un lugar donde peregrinos adoran al Santo Desconocido allí enterrado.",100,The Unknown Saint
3547,6.2,Joven Tan,Joven Tan,No tiene argumento,83,Pansamantagal
3548,7.0,Alex Calleja,"Alex Calleja, Ferdie Aguas","Romeo, Papa Pogi, is an odd-looking nerdy guy cursed to look attractive in the eyes of beautiful girls. He is the last remaining chance of his family to get rid of its curse of always having ugly male babies when they are married to beautiful women. If you want a sure way to laugh, watch this Philippines Filipino feel good film.",100,Papa Pogi
3549,No tiene datos,Wayne Roberts,Wayne Roberts,No tiene argumento,No tiene datos,Come to Me Miss Ripples
3550,6.9,Manpreet Brar,Surmeet Maavi,A conman tries to pull off the biggest scam of his career when a political party's announces a Rs. 15 Lakh reward to everyone if it comes to power.,132,15 Lakh Kado Aauga
3551,4.1,Logan Paul,Logan Paul,Logan goes around North America to discover and learn about the flat earth community and he decides whether he believes in it too,50,Flat Earth: To the Edge and Back
3552,5.3,Toan Joshua Nguyen,Kay Nguyen,No tiene argumento,102,Táo Quây
3553,No tiene datos,Eric Bu,Gilles Dyrek,"A dying man hires professional actors to impersonate his real life family ,with chaotic results, in this quirky comedy drama.",85,Le retour de Richard 3 par le train de 9h24
3554,5.7,Vipin Parashar,Aman Sidhu,A family runs a flourishing Dhaba in Punjab. Everything is going great until one day the good luck omen is stolen. Bad luck strikes and everything goes downhill for the family leading to a massive financial crisis.,120,Gidarh Singhi
3555,5.3,Sai Rajesh Neelam,Sampoornesh Babu,Kobbarimatta is a Comedy Spoof Telugu Film. Pedharayudu (Sampoornesh) is a village headman. He got misunderstandings with his Son Androidu and other family members. How they solved those problems and united is rest of the story.,110,Kobbari Matta
3556,6.1,Karaan Guliani,Surinder Angural,"While on her way from Chandigarh to Amritsar to sabotage her own wedding, a woman encounters a stranger who spends the day with her despite their obvious differences.",107,Chandigarh Amritsar Chandigarh
3557,No tiene datos,Ta Huy Cuong,Tamir Bat-Ulzii,No tiene argumento,93,Cuôc Goi Dinh Mênh
3558,5.9,Stamos Tsamis,Giorgos Tsiakkas,The neighbours meet again on the big screen after 18 years of the TV series Vourate Geitonoi at Sigma.,135,Vourate Geitonoi
3559,4.9,Suresh,"Veera Samar, Amitha Rao, Yogi Babu","Due to street racing by local guys, a girl looses her parents and she takes revenge on the street racer!",103,Pattipulam
3560,6.2,Neele Leana Vollmar,Bov Bjerg,Four troubled friends who despite the feeling that they live standardized lives share a flat under the sceptical looks of their neighbours.,104,Auerhaus
3561,5.8,Ljubomir Kerekes,Ljubomir Kerekes,"The Prist brothers are at a crossroads, preparing for their acting studies. Kreso, the older brother, has a hump and too much confidence. The other brother, Kruno, who can't properly pronounce some words, finds out he has failed his entrance exam at the Faculty of Forestry and his girlfriend has left him. They chose their neighbor Crcek, who lives in the same building... Leer todo",82,Ufuraj se i pukni
3562,5.4,Tôru Hosokawa,Kunio Hikita,"A couple are perfectly happy to not breed and procreate. Thus their life is a content and unselfish one. He writes and admires his wife. However, she informs him that she wants a child. They try and try, but alas are not successful. It is time to visit a physician to unlock the fertility riddle. Well, he is the culprit it seems.",102,"Mr. Hikita, I Am Knocked Up"
3563,No tiene datos,Ammar Al-Musawi,"Abdullah Altararwah, Muhammad Safar","The two brothers Rashed and Fahad, face a wild adventure while searching for a way to pay a large debt in only 7 days.",93,Muhimmah fi 7 Ayyam
3564,5.0,Leslie Small,"Sean Dwyer, Greg Cope White","Tras ser despedido repentinamente, un popular DJ de la radio se muda con su tia. Se trae consigo a sus 4 hijos malcriados, y un plan para volver a las ondas.",92,"Navidad, loca Navidad"
3565,7.3,Guntur Soeharjanto,Alim Sudio,"A housewive, who was once the most popular and outstanding student in school, experiencing a crisis of self-confidence as she feels she could not be a good wife and mother. One day, something miracle happens which changing her destiny.",104,Rumput Tetangga
3566,4.9,Christian De Sica,Nicola Guaglianone,Three brothers confront a ghost outbreak in the city of Naples.,98,Sono solo fantasmi
3567,7.1,Sergey A.,Sergey A.,"El director de una tele local presenta nuevos proyectos de bajo coste a su cadena, pero estos parecen una completa locura.",45,Watch Movie Free Online
3568,6.9,Jianbin Chen,"Jianbin Chen, Zhilong Lei, Jianrong Niu",A man must attempt to clear his name after a theatre puts on a play that accuses him of committing a 30-year-old murder.,115,Di shi yi hui
3569,6.3,Yoganandh Muddhan,Yoganandh Muddhan,"Ullas is a scamster living in a small town, who'd do anything for good money. A confusion leads him to get married to a rich NRI girl, who has an alcohol problem. What will become of this marriage?",156,Adhyaksha In America
3570,No tiene datos,JJ Winlove,JJ Winlove,No tiene datos,60,Crossing Paths
3571,7.0,Akira Kobayashi,"Tetsuhiro Ikeda, Mineo Maya","Patalliro du Malyner VIII is the crown prince of Malynera, a kingdom that produces diamonds. Despite being ugly and mischievous, he is loyal and fair. Many enemies of the throne, including Malynera's Prime Minister, plan to get rid of him and take control of the rich nation. Patalliro, however, has the protection of Jack Barbarosa Bancoran, his haughty and extremely h... Leer todo",103,Patalliro!
3572,4.0,Emir Khalilzadeh,Ermal Mamaqi,"The story of a couple trying to realize a honeymoon in the Caribbean, but a mistake in buying tickets makes them wander the streets of southern Albania experiencing many different vicissitudes.",101,2 Gisht Mjaltë
3573,5.7,Trey Haley,Yvette Nicole Brown,"Corina is stuck being everyone's bridesmaid. Deciding to no longer be a lady-in-waiting, she bravely re-enters the dating scene. Will she always be a bridesmaid or could the love of her life be right around the corner?",97,Always a Bridesmaid
3574,3.1,Oguz Yalçin,"Nimet Erdem, Oguz Yalçin","While he wanted to be the ""Father"" of the world, Kâmuran Baba, who could not be the father of his family, decided to get rid of all his illegal affairs and do only legal works.",94,BABA 'Bu Alem Bi Alem'
3575,8.7,Hrutul Patel,Heath Bhatt,"Getting selected in final 8 teams of a reality show specially for entrepreneurs, Varun an unaware over thinker , seeks to win the show to prove his unique start up idea's worth to his father by solving civil war amongst his best friend/business partners and saving them from fear of failure, confusion, insecurity and negative thinking,with help of Dadu, while unknowing... Leer todo",151,Bau Na Vichaar
3576,6.0,Shunsuke Shinada,Miyu Andô,A sentient period goes around harassing women at their time of the month.,75,Seiri-chan
3577,5.3,Ly Hai,"Ly Hai, Huy Khanh, Jay Quan","When a woman and her friends visit her home village to find a location for a client's wedding photoshoot, terror shifts their focus.",100,Lat Mat 4: Nha Co Khach
3578,6.0,Christophe Honoré,Christophe Honoré,"Tras 20 años de matrimonio, María decide irse. Se muda a la habitación 212 del hotel al otro lado de la calle, desde donde escudriña su apartamento, a su marido, y sus recuerdos, preguntándose si ha tomado la decisión correcta.",86,Habitación 212
3579,6.5,Michael Fetter Nathansky,Michael Fetter Nathansky,"Due to an unexplicable act the destinies of three people collapse and dissolve into a dramaturgical dance about victims, offenders and the truth that lays between the lies.",102,Sag Du Es Mir
3580,No tiene datos,Sebastian Spangenberg,Sebastian Spangenberg,No tiene argumento,No tiene datos,This Jelly Doughnut Feeling
3581,3.5,Ravi Jadhav,"Ravi Jadhav, Guru Thakur","We all dream differently. But there are some dreams that are larger - than - life, that have no limits and yet we continue to chase those dreams regardless of it's relativity to the real life. One of such larger - than - life dreams that have mesmerized countless youngsters today is the dream of 'Stardom'!. And In this age where everything is instant and fleeting the ... Leer todo",130,Rampaat
3582,6.4,Luke Ibbetson,Luke Ibbetson,Un equipo de reporteros viaja a un pueblo remoto de Inglaterra para capturar las vidas del culto 'Amigos al Final'.,82,Cult
3583,2.9,Wajahat Rauf,Wajahat Rauf,"Zoya plans to escape from her father's haveli so that she can be with Sameer. But Chaudhry sb has shut down all communications. It will be a tough exit without wifi, facebook, Instagram and well, a phone connection.",117,Chhalawa
3584,2.6,Abdulaziz Hashshad,Mahmood Saber,"An electrical engineer gets electrocuted causing him to become a source of electricity to all around him, which then falls in love with a girl he electrocuted while facing the attempts of officials trying to benefit from his new gift.",97,Dhaght Ali
3585,8.1,Nitin Supekar,Nitin Supekar,"There is an important place for matrimonial in Indian society. After marriage, the first night of honeymoon is must there along with great excitement and nervousness too. 'Aatpadi Nights' tells us about the excitement, nervousness and the ignorance of the first night of marriage. Vasant Khatmode (Vashya) is the hero of the film who is also very excited but he has doub... Leer todo",135,Aatpadi Nights
3586,5.6,Marcin Glowacki,Michal Godzic,"A touching story about the most important human matters: love, loneliness, sacrifice and courage, around the life of Ewa, a woman who works looking for families for orphaned children.",100,1800 gramów
3587,4.5,Szymon Jakubowski,Szymon Jakubowski,General prosecutor is asking young police computer expert for help in bank robbery case where three elderly gentlemen have been red handed inside the vault. From the footage collect from Bank camera it looks that bank robbers had some technical support from outside and the algorithm used to open the vault is very similar to released seven years before by our young pol... Leer todo,No tiene datos,Na bank sie uda
3588,No tiene datos,Antonin Schopfer,"Antonin Schopfer, Thomas Szczepanski","Antonin pays a visit to his father whom he hasn't seen for fifteen years. He asks a friend and cameraman to accompany him because he wants to make a documentary of the encounter. Very quickly, everything gets out of control: his film and his relationship with his father, which he had been planning to patch up.",49,Boucan
3589,No tiene datos,Dustin Svehlak,Ryan Cownie,No tiene argumento,48,Ryan Cownie: I Can't Die
3590,6.5,Dado C. Lumibao,Mel Mendoza-Del Rosario,No tiene argumento,106,S.O.N.S. (Sons of Nanay Sabel)
3591,5.3,Travis Greer,Travis Greer,A dog walker by day and writer by night searches for love and fame in a society distracted by technology.,77,A Rock N' Roll Heart
3592,6.3,Valeriy Todorovskiy,"Maksim Belozor, Dmitry Ivanov, Valeriy Todorovskiy","En el verano de 1970, Boris y su hijo de 8 años se dirigen llegan desde Rusia a Odessa, en plena ola de calor, para una reunión familiar. En el día de su llegada, se declara una cuarentena por cólera.",130,Odessa
3593,No tiene datos,Ryan Willer,Ryan Willer,Sixteen different mini stories each involving two people discussing life's issues over a cold one.,106,Beer Conversations
3594,5.2,Stéphane Ben Lahcene,Stéphane Ben Lahcene,"Abu, 14, is his father's pride. Unlike his three brothers, he is the ""top of his class"". Well, that's what he would have you believe. In truth, Abu is, above all, the king of lies and fake school grades. When the first meeting of parents and teachers arrives, he is going to stage the biggest lie of his life: he is looking for false teachers among his acquaintances in ... Leer todo",82,Premier de la classe
3595,6.2,Yvan Attal,John Fante,"Henri es un escritor de mediana edad en crisis. Justo en el momento en que hace balance de su vida, un enorme perro gris, maleducado y maloliente, se cuela en su casa.",106,Buenos principios
3596,6.6,Bora Dagtekin,Bora Dagtekin,Siete amigos se encuentran para cenar. Deciden dejar sus móviles en la mesa y permitir que todos lean o escuchen todos los mensajes o llamadas entrantes.,120,Das perfekte Geheimnis
3597,No tiene datos,Cain McMillan,Kaleb KohoTim BrzakalaCain McMillan,No tiene datos,No tiene datos,Heart of America
3598,7.3,Joe Heslinga,Joe Heslinga,"Through an ensemble cast, FOOSBALLERS not only uncovers a forgotten piece of sports history, it follows 6 of the best table soccer players in the world as they prepare for The Tornado World Championships.",96,Foosballers
3599,No tiene datos,Kaleb Koho,Tim BrzakalaKaleb KohoCain McMillan,No tiene datos,No tiene datos,CHICago
3600,7.1,Tarek Alarian,"Salah El Gehiny, Mohamed Khaled","Three years after the events of the first part, the four brothers try their best to keep their oath to stay away from the life of crime. As one unexpected incident takes place in their lives, everything changes and they find themselves stepping into new worlds in which they must face deadly criminals.",103,Welad Rizk 2
3601,6.2,Michael Papich,Michael Papich,"An underachieving woman gets fired from her job at a bank but uncovers international fraud in the process. To keep herself out of prison, she pretends to be in on the scheme and learns that everyone fakes it until they make it.",80,Giraffraud
3602,No tiene datos,James Slorf,Gareth Root,"Oliver is a boy who knows what he has, but not what he wants. Samantha is a girl who knows what she wants, but not what she has. When the two of them break up, both are devastated. Oliver knows that he wants nothing more than to ""win her back,"" but how can he do that when he was the one who caused the breakup in the first place? He'll try his best with a little help a... Leer todo",119,No Storybook Love
3603,4.9,Azfar Jafri,Owais Korai Baloch,"Heer and Kabeer part ways following a misunderstanding and a tragedy. Years later, there is an encounter which leads to a roller coaster ride of a journey while Heer is in danger. Will Kabir manage to save Heer before time runs out?",146,Heer Maan Ja
3604,2.0,Jordi Arencón,Jordi Arencón,Un hombre y su amigo descubren un centro secreto de perfeccionamiento estético en el que una de sus ex se encuentra.,97,Bellezonismo
3605,No tiene datos,Chin Yang,Swayde Wilson,"Detroit Narcotics unit is undercover the Detectives are trying to make a drug deal Bust but not knowing that Marcus- ""Drug Lord King Pin"" it gets deeper they are in for the fight of their lives. whats more important, Lust or Loyalty",No tiene datos,313 Detectives
3606,4.2,Josh Sutherland,"Shelley Pack, Josh Sutherland","Molly, estafadora paranormal que roba objetos de valor en vez de exorcizar demonios, estafa un mafioso. Ahora tiene que salvar a su pareja secuestrada y a si misma mientras lucha a través de los barrios bajos de Los Ángeles.",80,Chasing Molly
3607,No tiene datos,Tessa Hall,"Tessa Hall, Cami Mc, Cullough",Two foreign test tube babies and their journey in Hollywood.,58,Ingawood
3608,No tiene datos,Poap Manansala,Poap Manansala,"Loving couple Miguel and Monay lay victims after a group of gunmen shot them. While Miguel is in a coma, Monay's ghost wanders off to find justice for the both of them.",90,Portrait of My Love
3609,6.2,Raditya Dika,"Raditya Dika, Sunil Soraya, Donny Dhirgantoro","Ebi is going towards 30 years old and still single. Now, Ebi is determined that before his 30th birthday he must release his single status. He must have a girlfriend. Even though he doesn't know how to do it at all.",128,Single 2
3610,No tiene datos,Adam Swegarden,Adam Swegarden,MO a English Bulldog sets off on a cross country adventure of a lifetime.,77,MO
3611,6.1,Jung Da-Won,Jung Da-Won,"Mi-Young, who used to be considered the Major Crimes Unit's top cop, is stationed behind a desk after having a baby. She leads uneventful yet peaceful days at handling civil complaints and looking after her son and unemployed husband at home. One day, an overly enthusiastic detective Ji-Hye, is consigned to Mi-Young's team, and they bicker over every little thing from... Leer todo",107,Geolkapseu
3612,No tiene datos,Anthony Patellis,Brittany Portman,"After getting accepted to Brooklyn College, Leah Masters convinces her cult leader parents, Rainey and Connor, to allow her to leave ""The Mountain"" with the promise that she will vigorously recruit new ""Mountaineers.""",32,Hooked
3613,6.7,Mustafa H. Öztürk,Fatih Özcan,No tiene argumento,84,Kuklali Kösk
3614,No tiene datos,Curtis Everitt,Gary Whorley,"Brandon is a college student who is trying to get into the movie business. His father is the Vice Chancellor at the same college, and doesn't believe in his son's foolish endeavors. Recruiting his new roommate Ed Swoggle, Brandon seeks to cast beautiful student Stevie in a movie without her even knowing they're making one. Along the way, he runs afoul of a jock named ... Leer todo",49,Just Act Cool
3615,6.9,Sergey A.,Sergey A.,"Journalist Max Fadeev investigates the circumstances of the death of Dima Maslennikov. He goes to the place of his death, not suspecting that a real nightmare awaits him. The dead sharks from the forest begin to hunt him.",50,Revenge in the Forest of the Dead Sharks
3616,5.3,Ahmed Zain,Ahmed Zain,"Naji decides with his friends to go on holiday to a mountainous region, they face many funny and strange comedy situations ,but unexpected moment happened turned their funny journey to horror, fear and mystery.",95,Uncle Naji in UAE
3617,5.5,Benoît Forgeard,Benoît Forgeard,"Jerem', an aspiring rapper, gets a smart fridge, in order to get free groceries. But Yves, the fridge, gets smarter and smarter as Jerem' tried to court So, the woman in charge of the fridge project.",107,Yves
3618,2.9,Murat Onbul,Murat Taskent,"Ferdane, a naive woman, has an ordinary life with her husband, the baker Mustafa. Ferdane, accustomed to the behavior of Mustafa, a masked and jealous man, is confronted with unexpected situations after a while. Ferdane, who noticed great changes in her husband, thinks that this is a temporary thing, but things are not exactly as she imagined.",91,Firincinin Karisi
3619,No tiene datos,Ramkumar,Krishna BhagavanL B Sriram,No tiene datos,No tiene datos,Oka Tupaki Moodu Pittalu
3620,No tiene datos,Lexi White,Shannon HowieLexi White,No tiene datos,73,Medicine Men
3621,No tiene datos,Amr Hamd,Amr Hamd,"A young man in a popular area, has an accident that made him a source of electrical energy for his home and the people of his area, who falls in love with a girl after he was electrocuted",No tiene datos,Daght A'Aly
3622,4.8,V.M. Vinu,Manaf,After retiring from military service kuttymama has became a nuisance to the all the people of his village by his gimmick and blunder6,134,Kuttymama
3623,7.4,Albert Birney,"Albert Birney, Marnie Ellen Hertzler",Tux and Fanny are two friends living together in the forest and these are their adventures.,82,Tux and Fanny
3624,5.4,Izzy Clarke,Katie Simonin,"A dinosaur and his sidekick on a mission, Fang and Scale pilot their spaceship through the galaxy on a dizzying quest for knowledge! When they connect with interstellar teacher, Professor Claw, their smarts are turbo-boosted out of this world! Ride along on the journey of a lifetime with Dino-Brained friends, Fang and Scale as they prove that learning never goes extin... Leer todo",59,Dino Brained
3625,No tiene datos,Undrgrndsk,"Kyle Page Flip Daddy, Undrgrndsk","A Mexican thief robs a food store in the wild west in 1911. The food store is run by a drug dealer known as ""The Keeper"" And as a deal to let Rodriguez live. He must get one of the worlds most notorious drug dealers in prison.",No tiene datos,Please Don't Let Me Die
3626,7.7,Ashraf Hamza,Ashraf Hamza,"Srinivasan, a balding professor conscious about his looks, faces a tough time finding the right girl to marry. After learning about his friend Raheem's love story, Srinivasan regains his confidence.",120,Thamaasha
3627,No tiene datos,Michael Rogers,Michael Rogers,No tiene argumento,No tiene datos,Making Bacon
3628,No tiene datos,Xiaoli Shao,"Ge Jin, Xiaoli Shao, Lifu Wang","The boss of a circus and the girl from a rich family who is a animal welfare advocate, argue and fight for the circus animals. They fall in love finally.",108,Wo de chong wu shi da xiang
3629,5.6,Davide Del Degan,"Davide Del Degan, Andrea Magnani","Calogero is in the witness protection program after having witnessed a mafia murder in Sicily. With a new identity, he is sent to Sauris. However, he soon finds out the killer he had reported started a new life there too.",85,Paradise - Una nuova vita
