,0,1,2,3,4,5,6,7
3796,2.7,No tiene datos,Carlo Rodriguez,Carlo Rodriguez,No tiene datos,95,Psycho Killer Bloodbath,tt1876425
3797,5.0,33,Joshiy,Siby Thomas Udayakrishna,Christy (Mohan Lal) is framed for killing the kidnapper of the home minister's daughter while trying to save her and now he has to prove his innocence to his father.,No tiene datos,Christian Brothers,tt1877589
3798,4.8,No tiene datos,Belinda M. Wilson,Belinda M. Wilson,Seven sociopaths escape from a maximum security prison and the carnage begins: thief; rape; murder; and terror. No one is safe from these men! The fugitives elude cops and stalk the innocent as well as the not so innocent.,118,X-Scape,tt1880410
3799,No tiene datos,No tiene datos,Thomas Lindemann,Thomas Lindemann,No tiene datos,68,Horsemann Down...,tt1880978
3800,2.4,No tiene datos,Noah Cooper,Michael Castro,"In this raucous horror-comedy, a landlord must fight an army of undead ninjas after one of his tenants discovers an ancient sword of necromancy.",90,Ninja Zombies,tt1880293
3801,6.1,No tiene datos,Michel Jetté,Michel Jetté,"After a series of police operations to bikers and the Italian mafia has come to upset the balance of power between Montreal criminal groups, the strip club the Kingdom, long recognized as a neutral territory is attacked by LB 11, a particularly violent street gang. Papy, the owner of the place is immediately call his former brothers in arms become gatekeepers to chase... Leer todo",No tiene datos,Bumrush,tt1880940
3802,No tiene datos,No tiene datos,Michael Garcia,Michael Garcia,"From the depths of space, comes the invasion of The Tide; destination: Earth. In 54 hours it will destroy our planet. Nothing can withstand its onslaught. Only the finest minds and most sophisticated computers can face this challenge. Mankind is also challenged with inter-planetary travel, destruction on a global scale and a confrontation with the Evil Icon. Dr Landza... Leer todo",84,Strongmen,tt1880341
3803,No tiene datos,No tiene datos,Ernest Che Rodriguez,Ernest Che Rodriguez,No tiene argumento,56,Call the Shots!,tt1883154
3804,5.9,No tiene datos,Sheng Ding,Sheng Ding,"Lao San, is a retired Marine veteran who lives in his world of innocence and optimism due to a brain injury. He assumes the role of a dedicated vigilante and fights people whom he considers bad.",86,Ying han 2: Feng pei dao di,tt1883397
3805,3.8,No tiene datos,Steven Berryessa,Steven Berryessa,"Three years after the War, the United States is destroyed. Civilization has devolved into anarchy and tribalism. A soldier, Michael, finally comes home, only to find his wife murdered and his daughter kidnapped. Accompanied by a disparate group of survivors, he leads the hunt to find his kidnapped daughter and kill the Reverend whose neo-Confederate tribe was responsi... Leer todo",93,Falls the Shadow,tt1883184
3806,4.3,No tiene datos,Jonas Quastel,Andrew Bronstein,"Blackmailed back into the arena by a ruthless crime boss, a former underground fighting legend must survive a gauntlet of savage matches where losing just one fight... means losing it all.",101,Obligado a luchar,tt1884312
3807,4.6,No tiene datos,Aaron Harvey,Aaron Harvey,"Tres mujeres tienen que interceptar una gran compraventa de drogas en un restaurante a las 3 de la mañana y hacerse con el dinero. Una misión fácil, salvo por la ley de Murphy: si algo puede salir mal, saldrá mal.",94,Situación límite,tt1886493
3808,6.0,No tiene datos,Jeff Solema,Jeff Solema,"A recorded conversation in Governor's Office the night of the 2000 Elections, states that a recount must somehow be done to stop them from giving the electoral votes to the potential winner. Someone is after the proof. The conspiracy theorists thinks that the proof is considered the Holy Grail if found.",101,Conspiracy,tt1884274
3809,6.2,No tiene datos,No tiene datos,No tiene datos,No tiene datos,103,Enter the Hamster,tt1885250
3810,5.6,No tiene datos,Babu Janardanan,Babu Janardanan,"Mammootty in Bombay March 12 Bombay March 12, which is Babu Janardhanan's debut directorial venture, has Mammootty in the lead and goes back in time, to the early 1990's. The film zooms in on the Mumbai riots of 1993 and strives to talk about the sufferings of the common people during those turbulent times.",131,1993 Bombay March 12,tt1886449
3811,4.2,No tiene datos,James Ryan Gary,James Ryan Gary,"Nuclear war has ravaged the world. The remnants of humanity fight to survive, taking refuge in bleak settlements. The undead wander the earth, slaves to their blood-lust, or perhaps some higher power? The tattered town of Celestial sets the stage for the greatest battle of the New Dark Age! A score that must be settled and a reckoning that has been 235 years in the ma... Leer todo",75,Devil's Crossing,tt1885235
3812,1.9,No tiene datos,Andrew Bellware,Ralph Boswell,"When a horde of aliens invade New York City, a group of outcasts hearing voices in their heads are forced to band together and save humanity.",94,"Battle: New York, Day 2",tt1887676
3813,3.3,No tiene datos,Suraj,Mayank Jain,Son-in-law makes an attempt to change his mother-in-law's character to make her to feel that his love is towards her daughter not on her property.,160,Mappillai,tt1887807
3814,6.1,No tiene datos,Sôichi Masui,Yoshito Usui,"As a special agent, Shinchan partnered with a 7-year-old girl Lemon to break into the troubled kingdom of not farting.",107,Shin Chan: Operación espía de oro,tt1887784
3815,6.3,No tiene datos,Vikram Bhatt,Shakeel Azmi,A realtor finds himself accompanied by two ghostly entities inside a mansion. He learns of a violent event that took place years ago and is sent back in time to prevent it from happening.,143,Haunted - 3D,tt1887763
3816,8.4,No tiene datos,Bishop Moore,Glynn Norman,"The story of young African -American male from a broken home who turns to a life of drugs, violence and crime. At the young age of 14, Tyson becomes the drug kingpin of his new neighborhood. Unlike some kids who would be frightened at the task, Tyson loves it. After meeting the local gang leaders he quickly catches on to the hustlers lifestyle and becomes one of the m... Leer todo",55,Like Al,tt1887796
3817,6.5,No tiene datos,Surender Reddy,Vakkantham Vamsi,"Tony, a small-time goon who does anything for money meets Niharika in Kashmir and falls in love with her. He meets her again only find her being engaged to a politician's son while Tony is also on a killing spree for an unknown reason.",145,Oosaravelli,tt1890493
3818,No tiene datos,No tiene datos,Bikash Das,Bikash DasJyostna Misra PriyadarshanRajani Ranjan,No tiene datos,No tiene datos,Mate Bohu Kari Nei Ja,tt1890464
3819,No tiene datos,No tiene datos,Wanyee Leonard,"Dylan Brunt, Wanyee Leonard","A mentally ill man escapes a hospital, and tries to blend in with the public. While searching for his ex-girlfriend, he runs into trouble with a corrupt cop with ties to the KGB.",51,When Noah Calls,tt1890591
3820,No tiene datos,56,Michael Petrone,Michael Petrone,No tiene datos,122,Choke,tt1893211
3821,8.0,No tiene datos,Kenneth Barr,Kenneth Barr,"Kasper, a combat reporter on sabbatical is drawn into an underworld of crime and sex while investigating a potential story. There he meets Caitlin, a woman sold into prostitution by her father at a young age to pay off a gambling debt. At first the relationship is one of information, but soon it develops into something deeper and ultimately love. For Kasper it is some... Leer todo",80,Lyrics to Dying Rebirth,tt1893278
3822,No tiene datos,No tiene datos,Paulo de Biasi,Manoel Madeira,No tiene argumento,605,A História de João e Zeca,tt1895288
3823,No tiene datos,No tiene datos,Christian Beemer,Robin Ellsworth,No tiene datos,90,Citizen Justice,tt1894432
3824,No tiene datos,No tiene datos,Celia Lam,Celia Lam,No tiene datos,68,Story Keeper,tt1895539
3825,4.0,No tiene datos,Haiqiang Ning,Weigan Ma,Top Gun Chinese style. Yue Tianlong and Yin Shuanghu are top J-10 pilots and rivals. They have to reconcile their differences in order to successfully perform a training exercise and secure China's precious airspace.,94,Jian shi chu ji,tt1896767
3826,7.2,No tiene datos,Ryan Callaway,Ryan Callaway,"A vigilante known as the Avenger of Blood has been hunting the criminals of Minikin Capital for years. 17 year old Cassandra, however, knows him from church as an assistant pastor, the quiet but kind Pastor Joe Mizaki. One day an errant decision on his part leads to her disappearing, and the Avenger sets out on a mission to track her down before it's too late. He narr... Leer todo",84,Minikin Capital Nights,tt1896785
3827,6.1,No tiene datos,Yôsuke Okuda,Yôsuke Okuda,"(Japanese with English subtitles) When Katsutoshi finds trouble at work and hides out at his friend's titular nightclub, lives intersect and strange situations arise in this dark comedy set in the seedy underbelly of Tokyo nightlife.",92,Tôkyô pureibôi kurabu,tt1899331
3828,5.1,No tiene datos,Gô Ohara,Gô Ohara,Human drama that arises between a 'Pitiless assassin' and 'One high school girl'. A fierce friendship with the one who risked his life.,104,Asashin,tt1899117
3829,7.6,No tiene datos,Gareth Evans,Gareth Evans,Un equipo del SWAT queda atrapado en un edificio que esta bajo el control de un gánster sin escrúpulos y su armada de matones y asesinos.,101,Redada asesina,tt1899353
3830,3.6,No tiene datos,Pete Guzzo,"Jereme Badger, Catherine Elizabeth Baucom, Steven Bauer","It was one of the bloodiest crimes in the history of Tampa, Fl. In July 2009, Pulitzer Prize winning journalist Gerard Martinez walked into a Tampa Bay museum with a gun and killed 10 people - men, women and children - before turning the gun on himself. In the days leading up to the murders, he was making a documentary on what had become his obsession: Proving the exi... Leer todo",92,Delsin,tt1900858
3831,5.6,No tiene datos,Adolpho Navarro,Adolpho Navarro,No tiene argumento,105,Brains!,tt1900841
3832,6.8,No tiene datos,Musavir Jaleel,"Panchhi Jalonvi, Sanyukta Ray, Raj Shekhar",A hair-stylist with money problems overhears a plot to kidnap her landlord's son.,No tiene datos,Mumbai Mast Kallander,tt1900937
3833,6.1,No tiene datos,Benjamin Stark,Benjamin Stark,Every machine needs fuel.... Every machine needs repair... Every machine breaks down.,77,The Nocturnal Third,tt1905053
3834,6.3,No tiene datos,Ara Paiaya,Chris Robb,"A new criminal organization is on the up and up, along with serious crime in the city, with a dirty politician protecting the organization and corrupt detective watching their backs they seem untouchable but for one man. Blake Bradley has had enough and decides to take the law into his own hands. His handy work soon gets noticed by rich businessman Max Bentley who hir... Leer todo",90,The Suppressor,tt1908587
3835,2.1,No tiene datos,Oguzhan Ugur,Oguzhan Ugur,"Efe and Yigit are two young people who have been budding for many years. They take care of the mafia lines they are supposed to be, and put on the head to be ""Agir Abi"". When they consider what they are going to do to reach the rank of ""Agir Abi"", they decide to go next to Abidin Cirit, who is known as the most ruthless mafia in the country.",97,Agir Abi,tt1909726
3836,No tiene datos,71,Todd Douglas Bailey,"Todd Douglas Bailey, Rob Hesch","Katie Risello, the daughter of a city mob boss, is kidnapped on her way home from work. Her boyfriend, Jesse, and her brother, Frank, recruit their friend, Will, to help them find her. Both are surprised and slightly alarmed when Will is able to follow a phantom trail after Katie. Will, himself, is surprised at his abilities. He is also disturbed that he keeps seeing ... Leer todo",94,Echo,tt1910536
3837,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,tt1911606
3838,6.5,22,Gerardo Naranjo,Gerardo Naranjo,"Narra la historia de Laura Guerrero, una joven que desea ser reina de belleza en un país controlado por el crimen organizado.",113,Miss Bala,tt1911600
3839,No tiene datos,80,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Closure,tt1914231
3840,6.1,No tiene datos,Fernando Javier León Rodríguez,J. Fernando León R.Fernando Javier León Rodríguez,Two bandits mistake a zebra for an American horse while looking to align themselves with Álvaro Obregón's troops.,94,La cebra,tt1913060
3841,6.7,No tiene datos,Daniel Kult,Daniel Kult,No tiene datos,62,The Templar Code,tt1916748
3842,No tiene datos,No tiene datos,James Peniata,"James Peniata, Matthew Scott","Ghouls, cannibals, Aliens and an evil robot in a giant maze like mansion, surrounded by eerie swamp land. Would you spend the night for $10,000?",90,Have Sex and Die,tt1920954
3843,6.3,No tiene datos,Mohit Suri,Mahesh Bhatt,An ex-cop is hired by a pimp to find missing call girls and the man responsible behind their abduction.,127,Murder 2,tt1918965
3844,5.4,No tiene datos,Sebastiano Montresor,"Sebastiano Montresor, Stefano Sartori","Space researcher Dr. Moreau, thanks to a lottery winning, manages to bring to Earth an alien who supposedly has a solution for the problem of desertification caused by the stopping of the terrestrial axis. The alien explains that on their planet, which is diametrically specular to the Earth, the indigenous population suffers from the opposite problem: an endless night... Leer todo",52,VigasioSexploitation Vol.2,tt1919183
3845,5.7,No tiene datos,G. Venugopal,G. VenugopalN.S. Vijayalakshmi,No tiene datos,110,5ters: Castle of Dark Master,tt1918641
3846,No tiene datos,No tiene datos,Rudra Mohanty,Sushanta DasRudra Mohanty,No tiene datos,No tiene datos,Tora Mora Katha Heba Chup Chap,tt1921146
3847,6.1,No tiene datos,Nacho Garassino,"Nacho Garassino, Daniel Martucci, Ricardo Ragendorfer","The spectacular escape of seven prisoners from the prison of Villa Devoto, Buenos Aires in 1991. The inmates dug a tunnel from the prison hospital and when was about to flee, made a gruesome discovery.",100,El túnel de los huesos,tt1924256
3848,7.0,No tiene datos,Kapel Furman,Kapel Furman,"A man betrayed is hunted and left for dead. Long after, he returns as Castilho Paredes. With scars still deep he is placed in a family dispute to be a pawn as a hired hitman between brothers and sisters for a hefty inheritance that will draw guns and blood. As long as there is bullets, there will be vengeance.",87,Pólvora Negra,tt1924348
3849,4.6,No tiene datos,Spencer Lighte,Spencer Lighte,A crack Team of Army Rangers plans and executes a covert mission across the southern Arizona border into Mexico to rescue a young Hispanic female who has been kidnapped from Arizona into the sex slave trade by the Mexican drug cartel.,No tiene datos,Justice on the Border,tt1924298
3850,7.5,No tiene datos,Lee Thorburn,Lee ThorburnThalia Thorburn,No tiene datos,93,Juliet Is the Sun,tt1924474
3851,8.0,No tiene datos,Kevin R. Hershberger,John Pagano,"For the past 150 years, the American imagination has been captured by the epic struggles between the Confederate Army of Northern Virginia and the Union Army of the Potomac -- Mr. Lincoln's Army. Gettysburg, the bloodiest battle of the war, and Antietam, the bloodiest single day, were both fought by these two great titans. The Army of the Potomac both suffered and suc... Leer todo",60,Mr Lincoln's Army: Fighting Brigades of the Army of the Potomac,tt1927087
3852,5.3,No tiene datos,Jordy Dickens,"Brockton Mc, Kinney","Rodney Cecil was a small time drug dealer working in the tiny southern town of Carrboro, NC - until his boss tried to murder him and kidnap his girlfriend. Barely escaping with his life, he falls on the grave of an ancient bruja (witch-like creature) and is overcome by an evil spirit. Now RC is out of control! A demon-possessed madman on a search-and-destroy mission t... Leer todo",98,Rodney Cecil: Psycho Hero,tt1929361
3853,7.6,No tiene datos,Mike Waltze,Duwayne Dunham,"That First Glide, filmed and directed by Mike Waltze, takes us on an informative and thrilling ride into the world of SUP, or Stand Up Paddle. This documentary covers the little known origins of the sport and follows it's evolution all the way up to today's massive wave of global interest that is making SUP the fastest growing water sport in the world. Some of the ori... Leer todo",77,That First Glide,tt1929390
3854,No tiene datos,No tiene datos,Antoine Meyer,Antoine Meyer,No tiene datos,81,The Title 8 Project,tt1929422
3855,6.8,No tiene datos,Damien Valentine,Kim Genly,"Set in the year 2340, the film follows Katherine McDonald, journalist and the only person to survive the destruction of a mining colony. Convinced the government was behind the disaster, she embarks on a mission to uncover the conspiracy.",77,Chronicles of Humanity: Descent,tt1931405
3856,8.8,80,Mahaliel Bethea,Mahaliel Bethea,"A strong-willed black man motivated by the love for his family, friends and the Martial Arts.",90,The Empty Hands,tt1930512
3857,5.0,No tiene datos,Farid Kamil,"Farid Kamil, Fadzil Zahari","Tumulak, a murderer sent by his employer, Kimpedu, to curb the secret societies in Malaysia, especially in Kuala Lumpur. At that time, Kuala Lumpur was dominated by three secret societies, each led by Pak Maliki (leader of the Malay secret societies), Jimmy (leader of the Chinese secret societies) and Victor (chief secretary of India). Among the disruptions caused by ... Leer todo",90,Kongsi,tt1932660
3858,5.7,No tiene datos,Ryuta Tasaki,Kei Taguchi,"Two girls at the same age from the same nationality meet and each other as enemies, but later got the truth who the real enemy is.",82,Sarubêji maisu,tt1934299
3859,7.5,89,Abhinay Deo,Mr. Moris,"Tres compañeros de piso con dificultades se convierten, sin saberlo, en la presa potencial de un implacable gangster.",103,Delhi Belly,tt1934231
3860,6.7,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene datos,Nightmare Island 2: Hookface's Revenge,tt1933629
3861,4.7,19,Ji-hoon Kim,JK Youn,"Un equipo de perforación petrolífera en alta mar, al sur de la isla de Jeju, encuentra en su lugar una letal forma de vida alienígena.",101,Sector 7,tt1934381
3862,6.4,No tiene datos,Sean Else,"Sean Else, Deon Opperman","Featuring a stellar cast of actors and musician and putting a vibrant new spin on some of the most popular Afrikaans hits of the past few years, Platteland tells the story of Riana van Niekerk, who is desperately fighting to save her family's farm from Mike Ferreira. He has his own agenda and is determined to drive Riana from the land and seize her farm. When Dirk Pre... Leer todo",120,Platteland,tt1935871
3863,No tiene datos,No tiene datos,Kokie Nassim,Kokie Nassim,No tiene argumento,90,Battle for Existence,tt1934188
3864,5.6,No tiene datos,Adam Ciolfi,Michael Stokes,"A beautiful librarian discovers the power of magic when an ill-conceived wish catapults her into the world of fairy tales. She falls into the clutches of the Troll King, a monster obsessed with imprisoning all the fairy tale folk. Her only hope for rescue is Zack Driscoll, a young handyman in love with her. Kidnapped by a pompous mushroom and an elfin creature, Zack b... Leer todo",79,The Lady of Names,tt1935913
3865,7.3,No tiene datos,Kenton Hoppas,James Adamson,Being a bicycle courier is a career that easily blurs what you do and who you are. See why one of the world's lowest paying jobs is one of the world's most fun jobs. And the hardest job in the world to quit.,87,Career Courier: The Labor of Love,tt1937116
3866,6.0,No tiene datos,Ken Cosentino,"Ken Cosentino, Michael Shimmel","After suffering a fateful beating, comic book artist Walter Levitte awakens in a hospital with memory loss and severe nerve damage. Believing he is his latest comic character, Crimson, Walter embarks on a vigilante tirade.",97,Crimson: The Motion Picture,tt1937112
3867,5.4,No tiene datos,Jing Wong,Jing Wong,"Two low-ranking constables , accompanied by two con-artist thieves and a mysterious doctor, seek to clear their names and gain promotions by capturing the murderers who stole a valuable statue.",97,Choi sun hak jan,tt1941705
3868,4.5,28,Diego Hallivis,Alberto Veloso,"Two friends are top contenders in a competitive basketball championship. With high hopes for the win, they'll do whatever it takes to walk off the court as the champions.",105,The Duel,tt1941684
3869,6.2,No tiene datos,Lim Chan-ik,"Lim Chan-ik, Jin-won Choi, Kim Gwang Hun","Nearby Seoul police stations Mapo and Seodaemun are compared to each other, consequently competition is fierce. A troubling case then occurs causing both stations to work together which stirs the pot even more.",117,Chae-po-wang,tt1942825
3870,3.5,No tiene datos,Paul Knight,Paul KnightJamie O'Keefe,No tiene datos,No tiene datos,10,tt1941430
3871,5.3,No tiene datos,Paul McConnell,"Paul Mc, Connell","After an experiment goes wrong a plague of the undead are released in a small town. The lead team of ZTP (Zombie Termination Patrol) officers meets with a grizzly fate and the veteran exterminator, Agent Romero (himself), is called in to save the day. Will any of the team survive? Will Agent Romero be able to stop the onslaught? Watch the first installment in the Elem... Leer todo",90,Element {.245} Zombie,tt1941515
3872,5.2,No tiene datos,Jing Shang,Caishen Ning,"To protect the swordsmen that reside in his inn, an innkeeper who knows very little Kung Fu stands up against a merciless professional killer, when the latter is determined to avenge his dead brother in a bloodbath.",92,Wu lin wai zhuan,tt1943048
3873,8.0,No tiene datos,Tanveer Goyal,Tanveer Goyal,No tiene datos,89,The View,tt1943012
3874,6.5,No tiene datos,Conor Allyn,"Conor Allyn, Rob Allyn","The third and final movie of ""Red and White"" trilogy and set during the Indonesian revolution in 1947-1948, as a band of guerrillas fight for Indonesia's freedom on land, sea, and air against the Dutch empire.",100,Hati Merdeka: Merah Putih III,tt1945106
3875,4.5,No tiene datos,Hany Abu-Assad,Brannon Coombs,"Un millón de dólares solo por entregar un maletín ... Es un trabajo demasiado bueno para ser verdad, especialmente si eres El Mensajero, un portador temerario reconocido por asumir misiones imposibles que nunca se ha fallado una entrega.",95,El mensajero,tt0995845
3876,7.6,No tiene datos,Steve Bonich,"Robert Downey Jr.Chris Evans, Chris Hemsworth","The Avengers European Premiere - Robert Downey Jr, Chris Evans, Scarlett Johansson.",No tiene datos,The Avengers Assemble Premiere,tt10075836
3877,7.0,No tiene datos,Steve Bonich,"Elizabeth Banks, Liam Hemsworth, Josh Hutcherson","Official video released by Lionsgate showcasing highlights from the The Hunger Games European Premiere, which took place on March 14, 2012, at London's O2. Actors Jennifer Lawrence, Josh Hutcherson, Liam Hemsworth, Elizabeth Banks and Toby Jones were in attendance.",2012,The Hunger Games Premiere,tt10075788
3878,No tiene datos,No tiene datos,Cameron B. Smith,Cameron B. Smith,"After convincing himself that his videos have taken a turn for the worse, Cameron decides to bring the crew together for one last movie.",81,Weekend Movie,tt10121250
3879,5.9,41,Timo Vuorensola,Jarmo Puskala,"Los nazis crearon una base secreta en el lado oscuro de la Luna en 1945, donde se esconden y planean volver al poder en 2018.",93,Iron Sky,tt1034314
3880,5.7,95,Antonio Negret,Michael Gilvary,"Una banda de atracadores de bancos esconde su botín en el coche de una familia que va de acampada. Persiguen a la familia para matarla y recuperar el botín, pero se topan con una pelea.",88,Transit,tt1059836
3881,3.5,52,Justin Paul Ritter,"Ken Haeser, Buz Hasson, Ryan Plato",A somewhat self-aware zombie takes it upon himself to keep the rest of the walking dead at bay.,88,The Amazing Adventures of the Living Corpse,tt1071809
3882,7.8,No tiene datos,Sam Mendes,Neal Purvis,"La lealtad de James Bond hacia M se pone a prueba cuando su pasado vuelve para perseguirla. Cuando el MI6 es atacado, 007 debe localizar y destruir la amenaza, sin importar el coste personal.",143,Skyfall,tt1074638
3883,4.8,No tiene datos,David Ren,Larry Madill,"Cuando Sandy, una prostituta, termina muerta, su amigo y único aliado en el mundo, Jake, emprende una cacería para descubrir quién la mató.",84,The Girl from the Naked Eye,tt1079360
3884,3.9,No tiene datos,Adam Boster,Kenneth Chamitoff,"This full-contact action drama, loaded with authentic mixed martial arts, is a transcending inspirational story of redemption.",119,Art of Submission,tt1121986
3885,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,90,Reading vs Tottenham Hotspur,tt11296524
3886,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,90,Manchester United vs Tottenham Hotspur,tt11296530
3887,No tiene datos,No tiene datos,No tiene datos,No tiene datos,No tiene argumento,90,Tottenham Hotspur vs Queens Park Rangers,tt11296572
3888,5.9,No tiene datos,Cherokee Hall,"Cherokee Hall, Reaper M. Jones, Casey Miracle","In the rolling landscape of Appalachia, beauty resides within each valley and atop the crest of each hill. It is the land of bluegrass, horses, coal mines, and tobacco. Under the surface of this delicate veneer, a treacherous underbelly lies. A world stricken with drugs, guns, money, and the Mountain Mafia rules all. Shortly after the passing of his mother and meeting... Leer todo",No tiene datos,Mountain Mafia,tt1144548
3889,7.3,No tiene datos,Zhihong Chen,"Li Yang, Daoming Chen, Kaige Chen","A completely remade animation film based on the original 1961 The Monkey King. Edits were made, sounds were all remade and re-dubbed, the animation was completely re-drawn and the image was re-composited and converted to 3D.",90,Da nao tian gong 3D,tt11941418
3890,6.6,No tiene datos,Tony Gilroy,Tony Gilroy,"Una expansión del universo a partir de las novelas de Robert Ludlum, centradas en un nuevo héroe cuyas acciones han sido provocadas por los eventos de las tres películas anteriores.",135,El legado de Bourne,tt1194173
3891,8.3,No tiene datos,Yoichi Fujita,"Rie Kugimiya, Daisuke Sakaguchi, Tomokazu Sugita","Demonic Vice-Commander of the Shinsengumi, Toushirou Hijikata, acquires a cursed sword--one which completely rewrites his personality, morphing him from a hard-boiled, no-nonsense cop into a hopeless otaku. As he struggles to break the curse, an ambitious new member of the police force, Itou Kamotarou, seizes the opportunity to depose Hijikata in his bid for power wit... Leer todo",No tiene datos,Yorinuki Gintama-san on Theater 2D - Shinsengumi Douran Hen,tt12114288
3892,7.2,No tiene datos,Phil Lord,Michael Bacall,Dos policías de bajo rendimiento son enviados a un instituto local para mezclarse con los alumnos y acabar con una red de drogas sintéticas.,109,Infiltrados en clase,tt1232829
3893,5.3,No tiene datos,Dan Bradley,Carl Ellsworth,Un grupo de adolescentes intenta salvar a su pueblo de una invasión de soldados norcoreanos.,93,Amanecer rojo,tt1234719
3894,4.5,No tiene datos,Adrian DeLude,"Adrian De, Lude","An alien space craft crashes in the deep woods in 1809 and lies undisturbed for two hundred years until a woman takes her surgeon boyfriend to visit her aunt and uncle on their isolated farm , the very day her uncle unearths it. This immediately triggers an emp burst and a response from Dreamland, men in black types , who converge on the farm to recover the UFO.",86,The Awakened,tt1234926
3895,8.9,No tiene datos,Yoichi Fujita,"Rie Kugimiya, Daisuke Sakaguchi, Tomokazu Sugita","In another time and place, the Yorozuya squad is suddenly greeted by a potential new recruit. Before them is a mysterious young woman named Pirako Doromizu who hides a penchant for extreme violence behind her smiling, enthusiastic exterior. However, unbeknownst to Gintoki and the others, Pirako has strong ties to one of the ruling figures of the Kabuki district of Edo... Leer todo",No tiene datos,Yorinuki Gintama-san on Theater 2D: Kabuki Chou Shitennou Hen,tt12381540
3896,6.2,No tiene datos,Roxanne Marchand,Roxanne Marchand,"Hurricane Katrina has ravaged the Gulf Coast and a mysterious virus has taken over the city of New Orleans, leaving its population infected and ravenous. Rookie reporter, Carly Etland, receives a call from a stranger claiming to have been in the quarantined city. As his unbelievable story unfolds about a renegade team of Marines who enter the city to save three comput... Leer todo",No tiene datos,The Waters: Phase One,tt1242715
3897,No tiene datos,No tiene datos,Javier Castro,Javier Castro,No tiene datos,No tiene datos,El Juego Final,tt12433486
3898,7.9,No tiene datos,Pat Diablo,Ricky Stefany,"Now considered a rogue agent and under the influence of Alfred Lugner's chemical brainwashing, Philip begins to fight against his own agency. After being captured, it is not only unclear to his superiors what has happened to their best agent, but to Agent 07 himself, loyalties are difficult to decide. He is not only fighting against Lugner, but also his own MI7 agency... Leer todo",45,Agent 07: Agent Framed,tt12453344
3899,7.5,48,Alexander Gingell,"Alexander Gingell, Dan Haigh, Bastiaan Koch",No tiene argumento,2012,In God We Trust,tt1247392
3900,5.4,No tiene datos,RZA,RZA,"A la caza de un legendario tesoro de oro, una banda de guerreros, asesinos y un pícaro soldado británico descienden a un pueblo de la China feudal, donde un humilde herrero busca defenderse a sí mismo y a sus compañeros.",95,El hombre de los puños de hierro,tt1258972
3901,No tiene datos,No tiene datos,Ravi Bhushan,Ravi Bhushan,No tiene argumento,158,Aandhi Toofan,tt12589960
3902,No tiene datos,No tiene datos,Sridhar Shetty,"Mo. Rafi Khan, Saba Mustafa","When Raja and Shakti's fight turns into an ugly gang war, the police must intervene to restore peace in the city. Realising their personal lives are at a stake, they must fight together to protect it.",160,Khuni Dangal,tt12611984
3903,No tiene datos,No tiene datos,Anthony R. Howard,Anthony R. Howard,Experience the Audio Drama of the Next Generation: Over 2000+ professional grade sound effects throughout the bestselling novel and an original soundtrack with over 30 theater scores and music tracks.,No tiene datos,The Invisible Enemy: Black Fox AudioBook,tt12622456
3904,No tiene datos,No tiene datos,Sebastien Ricci,Pierre de la Portese,No tiene argumento,90,Ascension 2,tt12731590
3905,2.4,10,Ralph A. Villani,Lynanne Rockhill,"El submarino alemán, U-234, del puerto de Kiel está intercambiando carga con los japoneses. USS Seaviper debe localizar y detener este peligroso intercambio.",102,USS Seaviper,tt1274596
3906,No tiene datos,No tiene datos,Adhiraj Verma,Sidharth Sahebrao Hiwrale,THE PLOT OF THIS FILM IS SET AROUND A GIRL WHO IS TAUGHT BY A TEACHER FROM SHAOLIN KUNG-FU TEMPLE AND HOW SHE FIGHTS AGAINST THE INJUSTICE OF THE SOCIETY,No tiene datos,The Life Kung-Fu,tt12747740
3907,7.4,93,Rian Johnson,Rian Johnson,"En 2074, cuando la mafia quiere deshacerse de alguien lo envía al pasado, donde le espera un sicario, como Joe, que un día se entera de que la mafia quiere cerrar el círculo enviándole de vuelta a su yo futuro para asesinarle.",119,Looper,tt1276104
3908,5.1,No tiene datos,Caleb Michaelson,"Caleb Michaelson, Tamie Sheffield, Kimberly Day",No tiene argumento,No tiene datos,Supernatural Swamp Slaughter,tt1277403
3909,5.9,20,Anil Thomas,Suresh Krishna,Hari and Meera are close friends who work in an IT company. Their life takes a turn when one of their close friends gets murdered.,140,Crime Story,tt12833220
3910,6.8,No tiene datos,Samuthirakani,Samuthirakani,Two friends run away from a mental hospital where they were forcibly kept despite being sane. They decide to stay low with another friend in a rental house. With goons chasing them and being labeled as insane can they lead a normal life?,138,Yaare Koogadali,tt12837388
3911,3.9,No tiene datos,Russ Emanuel,Tomax Aponte,"A young boy whose parents are going through a bitter divorce, is given hope and courage through the powerful stories embellished by his grandfather. The stories give the boy the inner strength and resolve to confront the inevitable challenges which lie ahead.",93,The Legends of Nethiah,tt1296172
